xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
109.3,0,0.119667,-1.314908,-1.168169,-3.198,70.856
109.31,0,0.078669,-1.289912,-1.15706,-0.607,72.915
109.32,0,0.050005,-1.349714,-1.158512,1.125,74.971
109.33,0,0.047457,-1.398381,-1.155709,1.966,77.129
109.34,0,0.057164,-1.344745,-1.133312,2.728,78.965
109.35,0,0.048017,-1.182055,-1.099296,4.185,79.819
109.36,0,0.015301,-1.007874,-1.064312,5.898,79.317
109.37,0,-0.028448,-0.915738,-1.016283,6.645,77.64
109.38,0,-0.073905,-0.855325,-0.943639,5.929,75.132
109.39,0,-0.114902,-0.776363,-0.867403,3.913,71.748
109.4,0,-0.145096,-0.719848,-0.802709,0.908,67.531
109.41,0,-0.168079,-0.698012,-0.750475,-2.942,62.895
109.42,0,-0.197916,-0.636834,-0.707592,-7.169,58.159
109.43,0,-0.231295,-0.511193,-0.659715,-10.465,53.386
109.44,0,-0.254762,-0.400355,-0.624833,-11.479,48.758
109.45,0,-0.277286,-0.336272,-0.620425,-10.112,44.592
109.46,0,-0.291249,-0.352044,-0.629343,-7.417,41.196
109.47,0,-0.239168,-0.630312,-0.675386,-4.059,38.762
109.48,0,-0.116915,-1.164194,-0.841286,-0.793,37.987
109.49,0,-0.003019,-1.656468,-1.126356,0.534,39.393
109.5,0,0.040781,-1.839796,-1.368747,-1.099,42.297
109.51,0,0.011147,-1.724754,-1.446767,-4.774,45.438
109.52,0,-0.035557,-1.614477,-1.362428,-8.8,48.177
109.53,0,-0.048195,-1.642071,-1.209548,-12.137,50.765
109.54,0,-0.036551,-1.622732,-1.11331,-14.594,53.352
109.55,0,-0.021212,-1.469444,-1.097156,-15.106,55.826
109.56,0,-0.003172,-1.295976,-1.167838,-11.972,58.319
109.57,0,0.00465,-1.117693,-1.319749,-5.401,60.656
109.58,0,-0.019301,-0.854306,-1.457673,2.289,62.199
109.59,0,-0.071713,-0.490885,-1.480299,8.45,62.518
109.6,0,-0.133197,-0.09676,-1.365894,11.38,61.43
109.61,0,-0.206222,0.264521,-1.196655,10.985,58.895
109.62,0,-0.30697,0.573389,-1.032921,8.211,54.962
109.63,0,-0.435593,0.723084,-0.843528,3.858,49.644
109.64,0,-0.557999,0.590996,-0.631356,-1.438,43.265
109.65,0,-0.626846,0.283172,-0.454831,-6.042,36.938
109.66,0,-0.622285,-0.017721,-0.356274,-8.14,31.745
109.67,0,-0.566153,-0.2873,-0.307964,-7.717,28.084
109.68,0,-0.496542,-0.589493,-0.28437,-6.327,26.003
109.69,0,-0.433071,-0.918669,-0.3351,-5.109,25.642
109.7,0,-0.377321,-1.230187,-0.489611,-4.388,27.048
109.71,0,-0.358007,-1.44641,-0.717249,-3.937,29.976
109.72,0,-0.398698,-1.423708,-0.947079,-2.403,33.72
109.73,0,-0.453939,-1.180246,-1.090557,1.52,37.383
109.74,0,-0.468743,-0.914184,-1.133822,7.122,40.553
109.75,0,-0.442753,-0.792517,-1.157977,11.636,43.169
109.76,0,-0.409935,-0.818787,-1.239589,12.862,45.362
109.77,0,-0.400253,-0.85609,-1.378634,10.696,47.249
109.78,0,-0.40996,-0.788186,-1.510824,6.506,48.791
109.79,0,-0.427567,-0.579785,-1.576435,1.884,49.689
109.8,0,-0.451391,-0.259195,-1.564332,-2.121,49.48
109.81,0,-0.477508,0.097525,-1.503766,-4.75,47.826
109.82,0,-0.517231,0.38234,-1.41642,-5.763,44.839
109.83,0,-0.592092,0.541208,-1.276535,-5.364,40.886
109.84,0,-0.699668,0.608399,-1.086047,-3.37,36.392
109.85,0,-0.8062,0.602997,-0.920554,0.383,31.591
109.86,0,-0.871887,0.486681,-0.837923,4.865,26.756
109.87,0,-0.886844,0.270636,-0.795345,8.108,22.31
109.88,0,-0.857721,0.044068,-0.719415,8.714,18.352
109.89,0,-0.804136,-0.136993,-0.621776,6.416,14.748
109.9,0,-0.767547,-0.264597,-0.581466,1.596,11.456
109.91,0,-0.762196,-0.292268,-0.631458,-4.669,8.57
109.92,0,-0.776286,-0.185405,-0.719721,-10.658,6.042
109.93,0,-0.79504,0.040526,-0.773101,-14.806,3.646
109.94,0,-0.803142,0.354236,-0.76905,-16.334,1.058
109.95,0,-0.788007,0.689909,-0.746908,-15.198,-2.022
109.96,0,-0.735034,0.956379,-0.749099,-12.169,-5.536
109.97,0,-0.641778,1.094914,-0.778758,-8.651,-9.235
109.98,0,-0.527653,1.134433,-0.802556,-5.524,-12.876
109.99,0,-0.410521,1.152218,-0.790555,-3.196,-16.468
110,0,-0.291402,1.183406,-0.767445,-2.373,-20.125
110.01,0,-0.179927,1.234187,-0.780108,-3.519,-23.996
110.02,0,-0.112176,1.250851,-0.840725,-6.17,-28.036
110.03,0,-0.098875,1.132013,-0.914617,-9.507,-31.894
110.04,0,-0.095563,0.889647,-0.902565,-12.723,-35.251
110.05,0,-0.027888,0.590231,-0.71572,-14.767,-37.78
110.06,0,0.208694,0.355586,-0.42823,-14.592,-38.89
110.07,0,0.599888,0.373779,-0.268954,-12.392,-38.51
110.08,0,0.949143,0.742398,-0.419184,-9.491,-38.143
110.09,0,1.123986,1.331241,-0.824316,-6.531,-39.517
110.1,0,1.158461,1.828789,-1.26935,-3.456,-42.939
110.11,0,1.134815,2.053064,-1.569606,-0.551,-47.569
110.12,0,1.100112,2.029699,-1.662659,1.552,-52.415
110.13,0,1.081919,1.884488,-1.634173,2.495,-56.933
110.14,0,1.09392,1.770261,-1.610782,2.387,-61.08
110.15,0,1.124827,1.754897,-1.630784,1.777,-64.939
110.16,0,1.158843,1.781421,-1.685566,1.416,-68.608
110.17,0,1.179202,1.77867,-1.753139,1.74,-72.187
110.18,0,1.172093,1.674991,-1.734666,2.563,-75.844
110.19,0,1.136854,1.453545,-1.554853,2.745,-79.5
110.2,0,1.070708,1.163888,-1.263337,1.313,-82.458
110.21,0,0.996994,0.880933,-0.951487,-1.229,-83.599
110.22,0,0.970877,0.771216,-0.710089,-2.915,-82.525
110.23,0,0.96968,0.899075,-0.605927,-1.612,-80.116
110.24,0,0.873161,1.072313,-0.607787,2.189,-77.306
110.25,0,0.642746,1.055827,-0.6297,5.412,-74.295
110.26,0,0.379716,0.89724,-0.613546,6.609,-70.953
110.27,0,0.210962,0.765585,-0.555095,6.828,-67.226
110.28,0,0.189227,0.7372,-0.508441,6.989,-63.433
110.29,0,0.274101,0.786708,-0.517843,7.049,-60.047
110.3,0,0.382213,0.850739,-0.59199,6.439,-57.186
110.31,0,0.456334,0.917904,-0.723059,4.821,-54.807
110.32,0,0.49091,0.996714,-0.877136,2.495,-53.154
110.33,0,0.495573,1.076211,-1.015977,0.773,-52.283
110.34,0,0.484591,1.157442,-1.102252,0.889,-52.064
110.35,0,0.492082,1.305786,-1.111297,2.955,-52.593
110.36,0,0.529997,1.50267,-1.079983,6.421,-53.982
110.37,0,0.557592,1.591341,-1.077307,10.501,-55.775
110.38,0,0.551782,1.512862,-1.107756,13.751,-57.261
110.39,0,0.534481,1.362046,-1.130662,14.391,-58.292
110.4,0,0.514505,1.196477,-1.132217,11.648,-59.004
110.41,0,0.48719,1.050579,-1.117056,6.76,-59.403
110.42,0,0.455493,0.963947,-1.074887,1.494,-59.358
110.43,0,0.420076,0.934747,-0.996969,-3.468,-58.974
110.44,0,0.37941,0.895125,-0.914057,-7.901,-58.269
110.45,0,0.337113,0.843936,-0.851223,-11.533,-57.031
110.46,0,0.307633,0.898004,-0.808646,-14.025,-55.328
110.47,0,0.304117,1.12126,-0.801002,-14.351,-53.702
110.48,0,0.316067,1.417542,-0.851172,-10.952,-52.581
110.49,0,0.311302,1.629815,-0.936173,-3.642,-51.956
110.5,0,0.263833,1.662812,-0.992306,5.351,-51.802
110.51,0,0.176411,1.499969,-0.981018,12.903,-51.914
110.52,0,0.101754,1.247666,-0.918134,16.278,-52.137
110.53,0,0.108124,1.027137,-0.872219,14.145,-52.465
110.54,0,0.178424,0.875174,-0.898387,7.738,-52.859
110.55,0,0.238556,0.768362,-0.957245,0.12,-52.996
110.56,0,0.271731,0.782682,-0.979311,-6.369,-52.754
110.57,0,0.307251,0.993223,-0.97954,-10.805,-52.734
110.58,0,0.345522,1.300665,-1.019875,-12.321,-53.705
110.59,0,0.366262,1.519105,-1.080543,-10.688,-55.705
110.6,0,0.368403,1.601991,-1.096621,-6.991,-58.237
110.61,0,0.36537,1.611139,-1.063752,-2.228,-60.828
110.62,0,0.372326,1.579161,-1.021888,3.056,-63.149
110.63,0,0.379537,1.470285,-1.013735,7.878,-65.12
110.64,0,0.353955,1.258623,-1.042731,10.987,-66.544
110.65,0,0.290255,1.012257,-1.071982,11.61,-67.205
110.66,0,0.22067,0.82982,-1.082887,9.682,-67.229
110.67,0,0.170754,0.751036,-1.083728,6.051,-66.93
110.68,0,0.130954,0.717198,-1.063726,2.177,-66.444
110.69,0,0.085753,0.641676,-1.002192,-1.527,-65.624
110.7,0,0.043864,0.510046,-0.919764,-5.82,-64.237
110.71,0,0.018409,0.428612,-0.857236,-10.45,-62.335
110.72,0,0.013262,0.523831,-0.808875,-13.409,-60.199
110.73,0,0.038029,0.781484,-0.751418,-12.931,-58.121
110.74,0,0.111946,1.087805,-0.710421,-9.237,-56.402
110.75,0,0.225485,1.343726,-0.739774,-3.843,-55.311
110.76,0,0.322921,1.465546,-0.835349,1.866,-54.92
110.77,0,0.367536,1.470846,-0.916987,6.806,-55.026
110.78,0,0.365753,1.407044,-0.933931,10.071,-55.481
110.79,0,0.35021,1.298958,-0.9283,11.39,-56.053
110.8,0,0.346643,1.188782,-0.946544,10.811,-56.618
110.81,0,0.361268,1.181724,-0.992866,8.888,-57.314
110.82,0,0.384506,1.273554,-1.051929,6.383,-58.344
110.83,0,0.404686,1.335139,-1.111196,3.581,-59.785
110.84,0,0.421554,1.335751,-1.149874,0.762,-61.454
110.85,0,0.442346,1.366046,-1.147428,-1.232,-63.283
110.86,0,0.476183,1.452373,-1.121693,-1.578,-65.243
110.87,0,0.515346,1.516353,-1.097895,-0.615,-67.232
110.88,0,0.537666,1.490567,-1.090149,0.845,-69.174
110.89,0,0.528927,1.401031,-1.08169,2.786,-70.856
110.9,0,0.487318,1.278625,-1.025659,5.319,-71.988
110.91,0,0.431924,1.108928,-0.935587,7.338,-72.366
110.92,0,0.401221,0.919509,-0.874155,7.31,-72.086
110.93,0,0.409859,0.804722,-0.88264,5.126,-71.257
110.94,0,0.440638,0.836266,-0.954264,1.597,-70.142
110.95,0,0.454831,0.905699,-1.045177,-1.919,-69.27
110.96,0,0.423643,0.935078,-1.124369,-3.786,-68.706
110.97,0,0.369728,0.989325,-1.130968,-4.024,-68.305
110.98,0,0.332017,1.127197,-1.051776,-3.55,-68.118
110.99,0,0.333495,1.27521,-0.964227,-2.631,-68.178
111,0,0.367001,1.334757,-0.945015,-1.122,-68.46
111.01,0,0.4081,1.341229,-0.992077,1.065,-68.981
111.02,0,0.44046,1.332999,-1.015289,3.51,-69.791
111.03,0,0.455442,1.320208,-0.990293,5.257,-70.869
111.04,0,0.456971,1.243819,-0.970801,5.27,-72.015
111.05,0,0.459646,1.138153,-0.984993,2.955,-73.117
111.06,0,0.468208,1.123986,-1.029074,-1.645,-74.387
111.07,0,0.45906,1.108979,-1.080084,-7.499,-75.87
111.08,0,0.405629,0.979184,-1.07109,-13.334,-77.159
111.09,0,0.313162,0.796543,-0.952837,-18.35,-77.853
111.1,0,0.223804,0.749762,-0.788109,-21.563,-77.965
111.11,0,0.178118,0.877162,-0.667181,-21.733,-77.721
111.12,0,0.170933,1.002727,-0.620909,-18.639,-77.2
111.13,0,0.182016,1.005632,-0.635458,-13.85,-76.369
111.14,0,0.232085,0.984738,-0.704127,-9.056,-75.45
111.15,0,0.348987,1.130102,-0.85586,-4.438,-74.741
111.16,0,0.497561,1.433441,-1.099577,0.004,-74.518
111.17,0,0.609265,1.710001,-1.392342,3.257,-75.155
111.18,0,0.648198,1.826011,-1.629765,4.89,-76.82
111.19,0,0.625751,1.742412,-1.730869,5.802,-79.043
111.2,0,0.591353,1.506263,-1.708982,6.813,-80.905
111.21,0,0.577925,1.227996,-1.642479,8.201,-81.823
111.22,0,0.577517,0.984407,-1.60324,10.263,-81.901
111.23,0,0.558866,0.763419,-1.58255,12.977,-81.425
111.24,0,0.505409,0.451213,-1.532151,14.609,-80.39
111.25,0,0.432791,-0.05217,-1.431479,12.179,-78.44
111.26,0,0.343789,-0.635662,-1.294065,4.721,-75.178
111.27,0,0.242251,-1.077766,-1.142765,-5.671,-70.642
111.28,0,0.144433,-1.271057,-0.96466,-15.789,-64.997
111.29,0,0.041698,-1.205803,-0.73027,-23.239,-58.417
111.3,0,-0.071,-0.950187,-0.438727,-26.517,-51.461
111.31,0,-0.160715,-0.613265,-0.127769,-23.435,-44.396
111.32,0,-0.201865,-0.27907,0.092505,-11.849,-36.824
111.33,0,-0.222351,-0.166779,0.14028,5.061,-28.113
111.34,0,-0.252545,-0.457939,0.11373,18.648,-18.316
111.35,0,-0.26796,-0.941295,0.130317,23.907,-8.203
111.36,0,-0.233359,-1.338987,0.104251,23.019,1.717
111.37,0,-0.147516,-1.59608,-0.136229,20.533,11.242
111.38,0,-0.049266,-1.729723,-0.560445,19.382,20.238
111.39,0,0.030945,-1.764732,-0.950187,20.141,28.507
111.4,0,0.109347,-1.760961,-1.179456,21.646,35.902
111.41,0,0.206299,-1.761241,-1.315265,22.213,42.305
111.42,0,0.313723,-1.762464,-1.432702,20.919,47.597
111.43,0,0.410929,-1.772325,-1.531717,17.536,51.966
111.44,0,0.48533,-1.802264,-1.622503,12.087,55.849
111.45,0,0.53285,-1.842268,-1.69693,5.119,59.71
111.46,0,0.561949,-1.838318,-1.734895,-1.714,63.665
111.47,0,0.568956,-1.70888,-1.746769,-6.204,67.524
111.48,0,0.526608,-1.455201,-1.730105,-7.314,70.81
111.49,0,0.440995,-1.190642,-1.662277,-5.595,73.116
111.5,0,0.3444,-1.001096,-1.552178,-2.289,74.355
111.51,0,0.246557,-0.862511,-1.431173,1.713,74.628
111.52,0,0.153785,-0.738907,-1.297556,5.815,74.049
111.53,0,0.091155,-0.68252,-1.133159,9.019,72.668
111.54,0,0.069573,-0.730168,-0.953755,9.951,70.536
111.55,0,0.06328,-0.834992,-0.793434,7.595,67.676
111.56,0,0.039023,-0.895839,-0.656734,2.465,64.255
111.57,0,-0.014919,-0.816188,-0.532672,-3.345,60.562
111.58,0,-0.078822,-0.62654,-0.424382,-7.615,56.747
111.59,0,-0.118902,-0.458933,-0.340833,-9.442,52.936
111.6,0,-0.114673,-0.415872,-0.303276,-9.189,49.367
111.61,0,-0.07737,-0.496847,-0.326437,-7.716,46.425
111.62,0,-0.032755,-0.637369,-0.394035,-6.028,44.421
111.63,0,0.014256,-0.785892,-0.472743,-4.974,43.312
111.64,0,0.072987,-0.951818,-0.539705,-4.615,43.093
111.65,0,0.146141,-1.140599,-0.601697,-4.426,43.969
111.66,0,0.226173,-1.300461,-0.675768,-3.606,46.046
111.67,0,0.295071,-1.410254,-0.768056,-1.822,49.062
111.68,0,0.340553,-1.514111,-0.864829,0.299,52.676
111.69,0,0.363714,-1.607877,-0.9522,1.718,56.656
111.7,0,0.385831,-1.659194,-1.040336,2.121,60.877
111.71,0,0.434956,-1.734232,-1.152193,2.552,65.31
111.72,0,0.502453,-1.840306,-1.290371,4.046,69.989
111.73,0,0.559859,-1.916465,-1.416675,6.443,74.899
111.74,0,0.592193,-1.952239,-1.485726,8.759,79.906
111.75,0,0.591353,-1.883928,-1.500555,9.778,84.658
111.76,0,0.573389,-1.737953,-1.513601,8.4,88.483
111.77,0,0.546864,-1.653894,-1.584818,5.156,91.141
111.78,0,0.481228,-1.601813,-1.625815,2.188,93.113
111.79,0,0.371435,-1.457112,-1.51011,1.233,94.685
111.8,0,0.267221,-1.228098,-1.280434,2.459,95.541
111.81,0,0.199699,-1.058605,-1.0756,4.658,95.524
111.82,0,0.15646,-1.007033,-0.969068,6.533,94.861
111.83,0,0.127617,-1.002294,-0.911152,7.445,93.809
111.84,0,0.11931,-0.995414,-0.846993,7.261,92.377
111.85,0,0.132101,-0.979999,-0.768388,5.984,90.539
111.86,0,0.150268,-0.978827,-0.703082,3.749,88.431
111.87,0,0.155594,-1.000179,-0.665143,0.969,86.336
111.88,0,0.148765,-1.026271,-0.647001,-1.897,84.52
111.89,0,0.143796,-1.036284,-0.649472,-4.474,83.026
111.9,0,0.143516,-1.04268,-0.665907,-6.431,81.812
111.91,0,0.138955,-1.068848,-0.69577,-7.375,80.956
111.92,0,0.120966,-1.053866,-0.751214,-6.524,80.632
111.93,0,0.10973,-0.995873,-0.820927,-3.547,80.934
111.94,0,0.127846,-0.94662,-0.861492,0.763,81.56
111.95,0,0.183367,-0.89938,-0.847758,5.094,81.895
111.96,0,0.266024,-0.878818,-0.807321,8.626,81.397
111.97,0,0.339585,-0.939868,-0.796033,10.839,80.22
111.98,0,0.382238,-1.104826,-0.837923,11.133,78.92
111.99,0,0.400711,-1.327062,-0.910209,9.286,77.964
112,0,0.414139,-1.533323,-0.99228,5.674,77.654
112.01,0,0.43595,-1.64467,-1.084875,1.329,77.992
112.02,0,0.453175,-1.634988,-1.174284,-2.796,78.677
112.03,0,0.444664,-1.543107,-1.221142,-6.057,79.305
112.04,0,0.411795,-1.431861,-1.210313,-7.778,79.685
112.05,0,0.369753,-1.349535,-1.181011,-7.563,79.838
112.06,0,0.332272,-1.287797,-1.177163,-5.692,79.94
112.07,0,0.308346,-1.219842,-1.203739,-3.251,80.136
112.08,0,0.302333,-1.155836,-1.230213,-1.174,80.36
112.09,0,0.30534,-1.132854,-1.223486,0.308,80.497
112.1,0,0.289491,-1.117897,-1.179482,1.06,80.372
112.11,0,0.24006,-1.073332,-1.098685,1.18,79.843
112.12,0,0.178296,-1.027392,-0.993605,1.08,78.98
112.13,0,0.137248,-1.004638,-0.902336,1.063,78.023
112.14,0,0.131872,-1.011569,-0.858893,0.865,77.05
112.15,0,0.147287,-1.043011,-0.860014,-0.013,76.071
112.16,0,0.155313,-1.072644,-0.869059,-1.552,75.159
112.17,0,0.145682,-1.076313,-0.871862,-3.161,74.488
112.18,0,0.12568,-1.050655,-0.879251,-4.284,73.949
112.19,0,0.113399,-1.01511,-0.900298,-4.577,73.353
112.2,0,0.119361,-0.998217,-0.928045,-3.928,72.75
112.21,0,0.134904,-0.987872,-0.939078,-2.764,72.338
112.22,0,0.143796,-0.961526,-0.929701,-1.799,72.053
112.23,0,0.146191,-0.938721,-0.908884,-1.26,71.788
112.24,0,0.159492,-0.946467,-0.881927,-0.958,71.531
112.25,0,0.198527,-0.988484,-0.862256,-0.817,71.312
112.26,0,0.265463,-1.06602,-0.862613,-0.479,71.226
112.27,0,0.334998,-1.167557,-0.888347,0.416,71.495
112.28,0,0.377091,-1.271159,-0.925625,1.748,72.249
112.29,0,0.387538,-1.327954,-0.960099,3.018,73.404
112.3,0,0.381652,-1.348109,-0.992255,3.757,74.734
112.31,0,0.37253,-1.343446,-1.014932,3.824,76.037
112.32,0,0.367817,-1.328336,-1.030628,3.094,77.255
112.33,0,0.366492,-1.303519,-1.045151,1.559,78.335
112.34,0,0.370925,-1.268891,-1.043877,-0.032,79.161
112.35,0,0.388277,-1.2521,-1.016435,-0.637,79.787
112.36,0,0.406393,-1.247386,-0.977935,-0.038,80.453
112.37,0,0.413579,-1.255056,-0.94183,0.97,81.158
112.38,0,0.407667,-1.216046,-0.912477,1.752,81.772
112.39,0,0.395768,-1.120165,-0.905674,2.051,82.146
112.4,0,0.401272,-1.0796,-0.924631,2.09,82.334
112.41,0,0.439772,-1.207612,-0.971438,2.202,82.633
112.42,0,0.493943,-1.437722,-1.054706,2.006,83.372
112.43,0,0.534354,-1.579187,-1.156575,0.83,84.636
112.44,0,0.547654,-1.558115,-1.232633,-1.254,86.11
112.45,0,0.549667,-1.452704,-1.236226,-3.257,87.406
112.46,0,0.557133,-1.33361,-1.158359,-4.329,88.303
112.47,0,0.562127,-1.180093,-1.044642,-4.2,88.597
112.48,0,0.562611,-1.014779,-0.965679,-3.229,88.238
112.49,0,0.569159,-0.972177,-0.97368,-1.561,87.604
112.5,0,0.5806,-1.103348,-1.07137,1.028,87.346
112.51,0,0.584779,-1.296129,-1.203892,4.149,87.807
112.52,0,0.581339,-1.413949,-1.285988,6.858,88.85
112.53,0,0.572319,-1.424574,-1.280612,8.227,90.144
112.54,0,0.556139,-1.381385,-1.221422,7.68,91.27
112.55,0,0.542202,-1.341586,-1.153085,5.306,91.957
112.56,0,0.531347,-1.304232,-1.098328,1.984,92.139
112.57,0,0.513384,-1.248533,-1.043419,-0.982,91.931
112.58,0,0.493509,-1.192247,-0.963361,-2.646,91.675
112.59,0,0.475775,-1.114432,-0.875607,-3.12,91.493
112.6,0,0.448588,-0.99837,-0.807627,-3.226,91.076
112.61,0,0.411668,-0.884449,-0.762221,-3.34,90.096
112.62,0,0.369982,-0.789816,-0.726804,-3.277,88.511
112.63,0,0.327762,-0.708739,-0.681679,-2.875,86.434
112.64,0,0.293746,-0.659563,-0.621444,-2.364,83.976
112.65,0,0.278076,-0.670774,-0.562305,-1.936,81.41
112.66,0,0.282586,-0.735187,-0.528774,-1.711,79.163
112.67,0,0.295912,-0.80806,-0.542355,-1.855,77.418
112.68,0,0.310945,-0.859963,-0.593901,-2.28,76.05
112.69,0,0.333852,-0.925166,-0.679182,-2.835,74.994
112.7,0,0.362058,-0.99916,-0.79481,-3.73,74.327
112.71,0,0.384277,-1.090608,-0.894743,-5.325,74.054
112.72,0,0.409272,-1.21337,-0.944531,-7.163,74.439
112.73,0,0.44181,-1.29962,-0.978343,-8.151,75.697
112.74,0,0.456487,-1.2667,-1.038985,-7.277,77.497
112.75,0,0.438574,-1.117005,-1.114177,-3.984,79.151
112.76,0,0.413935,-0.983006,-1.187992,1.427,80.262
112.77,0,0.410954,-0.987159,-1.272815,7.402,81.02
112.78,0,0.438243,-1.157493,-1.364263,11.549,81.82
112.79,0,0.487853,-1.419427,-1.424727,12.209,82.961
112.8,0,0.541081,-1.649919,-1.440525,9.402,84.481
112.81,0,0.581059,-1.757114,-1.429109,4.745,86.3
112.82,0,0.586155,-1.697032,-1.397897,0.171,88.239
112.83,0,0.541768,-1.505193,-1.341866,-3.185,89.918
112.84,0,0.468947,-1.311137,-1.271618,-4.776,91.048
112.85,0,0.391513,-1.188935,-1.207281,-4.584,91.694
112.86,0,0.313952,-1.094735,-1.151505,-3.543,91.973
112.87,0,0.264393,-1.019289,-1.085945,-2.842,91.883
112.88,0,0.263017,-0.981146,-0.979311,-2.993,91.57
112.89,0,0.269285,-0.919127,-0.832241,-3.988,91.108
112.9,0,0.236977,-0.757024,-0.679794,-5.296,90.226
112.91,0,0.176232,-0.578027,-0.563299,-5.957,88.778
112.92,0,0.125731,-0.500542,-0.500185,-5.415,87.053
112.93,0,0.116074,-0.519295,-0.478069,-4.059,85.536
112.94,0,0.153198,-0.581543,-0.49909,-2.472,84.473
112.95,0,0.190425,-0.644606,-0.580396,-0.594,83.844
112.96,0,0.160715,-0.694343,-0.721326,2.023,83.443
112.97,0,0.073064,-0.786555,-0.8606,5.308,83.238
112.98,0,0.009823,-0.946187,-0.918669,8.634,83.485
112.99,0,0.026334,-1.050833,-0.89775,11.455,84.191
113,0,0.103716,-1.037431,-0.867658,13.191,84.63
113.01,0,0.196769,-1.064669,-0.892806,13.142,84.308
113.02,0,0.280955,-1.268993,-0.990828,10.539,83.586
113.03,0,0.334183,-1.516531,-1.141517,5.378,83.07
113.04,0,0.338616,-1.58199,-1.27149,-0.615,82.936
113.05,0,0.306435,-1.464552,-1.302194,-4.894,82.981
113.06,0,0.269846,-1.336464,-1.24494,-6.032,83.151
113.07,0,0.257233,-1.279618,-1.174284,-4.469,83.55
113.08,0,0.286255,-1.263158,-1.158359,-1.547,84.264
113.09,0,0.349293,-1.270242,-1.206083,1.756,85.316
113.1,0,0.413298,-1.302296,-1.269605,4.653,86.76
113.11,0,0.451722,-1.353765,-1.2999,5.97,88.553
113.12,0,0.469201,-1.425109,-1.274803,4.952,90.625
113.13,0,0.471648,-1.463329,-1.198847,1.886,92.922
113.14,0,0.44181,-1.404292,-1.088544,-2.185,95.09
113.15,0,0.369447,-1.264662,-0.964354,-5.962,96.655
113.16,0,0.253844,-1.094888,-0.862995,-8.083,97.468
113.17,0,0.104965,-0.918286,-0.800238,-7.658,97.756
113.18,0,-0.03306,-0.764591,-0.753839,-4.961,97.807
113.19,0,-0.11108,-0.664913,-0.697783,-1.055,97.642
113.2,0,-0.107284,-0.585518,-0.627891,2.809,97.164
113.21,0,-0.031073,-0.502071,-0.54875,5.642,96.079
113.22,0,0.07021,-0.458576,-0.473074,7.156,94.159
113.23,0,0.133732,-0.474883,-0.433326,7.705,91.388
113.24,0,0.125451,-0.477457,-0.440358,7.984,88.036
113.25,0,0.061496,-0.388302,-0.449684,8.067,84.381
113.26,0,0.005822,-0.340222,-0.438753,7.135,80.372
113.27,0,0.032296,-0.575173,-0.494146,4.784,76.375
113.28,0,0.138497,-1.065332,-0.688966,1.871,73.556
113.29,0,0.240111,-1.523284,-0.959258,-0.885,72.702
113.3,0,0.284319,-1.740348,-1.185776,-3.605,73.455
113.31,0,0.288293,-1.717874,-1.310169,-6.446,74.885
113.32,0,0.278356,-1.550675,-1.368136,-8.944,76.274
113.33,0,0.272139,-1.392851,-1.413694,-9.929,77.429
113.34,0,0.28442,-1.38643,-1.499485,-8.531,78.678
113.35,0,0.332068,-1.530189,-1.639753,-5.23,80.483
113.36,0,0.407973,-1.687069,-1.775306,-1.424,83.018
113.37,0,0.473711,-1.70065,-1.851262,1.709,85.895
113.38,0,0.500058,-1.572154,-1.844918,3.912,88.38
113.39,0,0.479597,-1.424701,-1.767764,5.255,90.219
113.4,0,0.423567,-1.311417,-1.641715,5.49,91.556
113.41,0,0.345827,-1.186718,-1.470311,4.502,92.445
113.42,0,0.251755,-1.017098,-1.285402,2.859,92.693
113.43,0,0.154549,-0.828597,-1.124369,1.578,92.191
113.44,0,0.067229,-0.671207,-0.995771,1.269,91.084
113.45,0,-0.00437,-0.576472,-0.874741,1.562,89.768
113.46,0,-0.06277,-0.526812,-0.721759,1.552,88.536
113.47,0,-0.120227,-0.471979,-0.559401,0.61,87.211
113.48,0,-0.184182,-0.401144,-0.441454,-1.276,85.192
113.49,0,-0.250787,-0.297976,-0.363128,-3.49,82.183
113.5,0,-0.300447,-0.166525,-0.286612,-5.464,78.44
113.51,0,-0.313187,-0.0763,-0.210605,-7.109,74.149
113.52,0,-0.294638,-0.068325,-0.179392,-7.949,69.454
