xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
24.85,0,-0.204617,-0.308346,-1.06049,1.937,43.649
24.86,0,-0.155415,-0.29237,-1.057917,3.303,42.792
24.87,0,-0.118444,-0.325749,-1.067956,4.107,41.723
24.88,0,-0.116074,-0.420229,-1.06523,4.129,40.635
24.89,0,-0.12805,-0.553744,-1.038119,3.342,39.912
24.9,0,-0.135388,-0.672659,-0.999109,1.925,39.845
24.91,0,-0.139388,-0.726575,-0.965297,0.411,40.337
24.92,0,-0.1493,-0.716994,-0.934492,-0.417,41.109
24.93,0,-0.171672,-0.686087,-0.901775,-0.081,42.075
24.94,0,-0.201534,-0.659435,-0.87864,1.203,43.176
24.95,0,-0.219243,-0.655486,-0.875327,2.66,44.251
24.96,0,-0.203649,-0.698776,-0.881977,3.468,45.244
24.97,0,-0.159874,-0.781255,-0.877034,3.322,46.326
24.98,0,-0.115641,-0.852395,-0.867683,2.414,47.588
24.99,0,-0.091919,-0.870562,-0.891431,1.143,48.858
25,0,-0.08695,-0.861084,-0.961653,-0.361,49.911
25.01,0,-0.087817,-0.861517,-1.016741,-2.163,50.732
25.02,0,-0.09327,-0.83354,-0.985299,-3.79,51.456
25.03,0,-0.113068,-0.715134,-0.89589,-4.066,51.992
25.04,0,-0.142064,-0.558713,-0.817513,-2.058,52.094
25.05,0,-0.157224,-0.518225,-0.76375,1.652,51.849
25.06,0,-0.150294,-0.629445,-0.711465,5.066,51.715
25.07,0,-0.136789,-0.767827,-0.663359,6.515,51.94
25.08,0,-0.130496,-0.812417,-0.649676,6.009,52.294
25.09,0,-0.124737,-0.783039,-0.685068,4.435,52.478
25.1,0,-0.100914,-0.822456,-0.776618,2.405,52.57
25.11,0,-0.050055,-1.003084,-0.926593,0.402,53.03
25.12,0,0.015377,-1.203535,-1.115094,-0.921,54.276
25.13,0,0.077497,-1.307978,-1.298881,-1.112,56.219
25.14,0,0.129349,-1.343064,-1.415809,-0.276,58.495
25.15,0,0.171519,-1.356542,-1.422001,0.821,60.914
25.16,0,0.208363,-1.352033,-1.359014,1.445,63.409
25.17,0,0.24006,-1.315494,-1.329559,1.645,65.843
25.18,0,0.254507,-1.252813,-1.36569,1.565,67.995
25.19,0,0.239805,-1.185597,-1.402992,0.882,69.644
25.2,0,0.201305,-1.133643,-1.373869,-0.426,70.822
25.21,0,0.159161,-1.061433,-1.285504,-1.576,71.716
25.22,0,0.131031,-0.900527,-1.198133,-1.856,72.133
25.23,0,0.120125,-0.695566,-1.132497,-1.179,71.64
25.24,0,0.118597,-0.562229,-1.067217,0.048,70.322
25.25,0,0.113832,-0.512492,-1.004078,1.22,68.667
25.26,0,0.098977,-0.513103,-0.956685,2.093,66.977
25.27,0,0.080045,-0.553413,-0.904094,2.506,65.282
25.28,0,0.06621,-0.632783,-0.814889,1.941,63.643
25.29,0,0.058387,-0.725836,-0.725403,-0.003,62.357
25.3,0,0.054081,-0.772821,-0.704917,-3.049,61.556
25.31,0,0.04952,-0.729225,-0.747086,-6.106,60.89
25.32,0,0.041367,-0.62835,-0.781968,-7.594,59.956
25.33,0,0.028296,-0.520034,-0.769916,-6.42,58.671
25.34,0,0.016269,-0.434574,-0.731977,-2.81,57.115
25.35,0,0.014587,-0.402622,-0.696916,2.183,55.432
25.36,0,0.02827,-0.441148,-0.678392,7.349,53.859
25.37,0,0.058082,-0.605927,-0.692075,11.051,52.671
25.38,0,0.095104,-0.890182,-0.75073,11.452,52.116
25.39,0,0.123514,-1.15869,-0.833362,7.967,52.268
25.4,0,0.131286,-1.284256,-0.886462,2.296,53.079
25.41,0,0.120584,-1.255896,-0.904425,-2.709,54.387
25.42,0,0.11694,-1.154766,-0.945652,-5.231,55.89
25.43,0,0.145682,-1.070402,-1.046782,-5.076,57.379
25.44,0,0.201814,-1.041304,-1.179431,-3.158,58.958
25.45,0,0.258915,-1.033074,-1.288027,-0.807,60.745
25.46,0,0.292345,-0.970852,-1.341433,0.988,62.569
25.47,0,0.296702,-0.808213,-1.347242,1.729,63.963
25.48,0,0.281643,-0.566535,-1.342987,1.232,64.4
25.49,0,0.262941,-0.343534,-1.357867,-0.412,63.676
25.5,0,0.249207,-0.23155,-1.384927,-2.752,62.009
25.51,0,0.232136,-0.227906,-1.382405,-4.768,59.847
25.52,0,0.194654,-0.263909,-1.303238,-4.927,57.615
25.53,0,0.125553,-0.26898,-1.142638,-2.191,55.484
25.54,0,0.033952,-0.22867,-0.947487,2.921,53.36
25.55,0,-0.048603,-0.221587,-0.775624,8.412,51.213
25.56,0,-0.090569,-0.332807,-0.648122,11.938,49.224
25.57,0,-0.090237,-0.534838,-0.560624,12.359,47.639
25.58,0,-0.070898,-0.71279,-0.514377,10.361,46.623
25.59,0,-0.055253,-0.785816,-0.513231,7.426,46.129
25.6,0,-0.051304,-0.76426,-0.546329,4.514,45.915
25.61,0,-0.05533,-0.700917,-0.589263,1.593,45.744
25.62,0,-0.06091,-0.609112,-0.635127,-1.696,45.427
25.63,0,-0.056502,-0.507472,-0.695668,-4.926,44.836
25.64,0,-0.026181,-0.466118,-0.772872,-6.738,44.082
25.65,0,0.029366,-0.506988,-0.861874,-5.972,43.533
25.66,0,0.087333,-0.575147,-0.953321,-2.767,43.477
25.67,0,0.129324,-0.619865,-1.038909,1.408,43.881
25.68,0,0.152969,-0.634974,-1.120725,4.37,44.456
25.69,0,0.157479,-0.637752,-1.184782,4.253,44.825
25.7,0,0.138802,-0.639816,-1.186209,0.987,44.765
25.71,0,0.103181,-0.61459,-1.124547,-3.342,44.353
25.72,0,0.06942,-0.544317,-1.076619,-6.251,43.836
25.73,0,0.050157,-0.457786,-1.096009,-6.559,43.252
25.74,0,0.045163,-0.40275,-1.149849,-4.564,42.529
25.75,0,0.051202,-0.423287,-1.190489,-1.629,41.738
25.76,0,0.066006,-0.528697,-1.206975,0.551,41.15
25.77,0,0.085498,-0.665627,-1.202108,0.985,41.096
25.78,0,0.102264,-0.763368,-1.190973,-0.181,41.6
25.79,0,0.111411,-0.785536,-1.199051,-2.107,42.426
25.8,0,0.113704,-0.736359,-1.225779,-3.865,43.294
25.81,0,0.107284,-0.651001,-1.229856,-4.671,43.99
25.82,0,0.085957,-0.56944,-1.177622,-4.24,44.38
25.83,0,0.053113,-0.512365,-1.078963,-2.838,44.516
25.84,0,0.022741,-0.472565,-0.965807,-0.731,44.54
25.85,0,-0.002179,-0.447569,-0.851529,1.724,44.504
25.86,0,-0.029085,-0.459443,-0.727416,3.672,44.354
25.87,0,-0.056298,-0.535526,-0.599302,4.207,44.162
25.88,0,-0.078619,-0.663053,-0.495905,3.113,44.081
25.89,0,-0.096047,-0.769407,-0.442014,0.922,44.144
25.9,0,-0.106417,-0.789052,-0.446117,-1.523,44.265
25.91,0,-0.100022,-0.742143,-0.502045,-3.586,44.33
25.92,0,-0.072631,-0.7133,-0.588601,-5.058,44.424
25.93,0,-0.03464,-0.734423,-0.682316,-5.685,44.816
25.94,0,0.001389,-0.748768,-0.77886,-4.767,45.637
25.95,0,0.0325,-0.722982,-0.896781,-1.98,46.698
25.96,0,0.063305,-0.687718,-1.051267,1.722,47.728
25.97,0,0.09541,-0.680787,-1.210975,4.669,48.555
25.98,0,0.125706,-0.726193,-1.321941,5.75,49.13
25.99,0,0.155619,-0.825183,-1.382812,4.646,49.548
26,0,0.187571,-0.951589,-1.439658,1.618,50.051
26.01,0,0.217459,-1.042909,-1.497396,-2.213,50.825
26.02,0,0.230989,-1.022372,-1.512378,-5.065,51.839
26.03,0,0.217128,-0.897316,-1.466208,-5.859,52.812
26.04,0,0.192998,-0.768948,-1.387526,-4.792,53.404
26.05,0,0.178271,-0.710777,-1.326553,-2.775,53.518
26.06,0,0.167722,-0.720103,-1.301811,-0.928,53.397
26.07,0,0.155339,-0.76133,-1.278039,-0.332,53.32
26.08,0,0.141121,-0.800798,-1.211256,-1.434,53.31
26.09,0,0.120278,-0.810353,-1.099194,-3.704,53.268
26.1,0,0.090288,-0.765152,-0.973909,-6.225,53.105
26.11,0,0.052578,-0.654645,-0.857491,-8.205,52.637
26.12,0,0.012218,-0.498121,-0.753074,-8.799,51.722
26.13,0,-0.021543,-0.339941,-0.667334,-7.36,50.425
26.14,0,-0.045469,-0.220084,-0.607685,-4.105,48.922
26.15,0,-0.06542,-0.155415,-0.562739,-0.062,47.319
26.16,0,-0.084402,-0.159288,-0.516212,3.562,45.681
26.17,0,-0.101347,-0.240289,-0.462143,5.827,44.188
26.18,0,-0.116049,-0.36988,-0.417655,6.264,43.108
26.19,0,-0.126266,-0.498198,-0.411846,4.879,42.577
26.2,0,-0.128228,-0.587301,-0.439033,1.948,42.344
26.21,0,-0.122342,-0.61324,-0.481941,-1.751,42.018
26.22,0,-0.10257,-0.553591,-0.573542,-4.551,41.55
26.23,0,-0.056502,-0.404278,-0.761177,-4.69,41.188
26.24,0,0.01051,-0.210095,-1.047037,-1.979,40.813
26.25,0,0.094824,-0.069777,-1.418102,1.696,39.897
26.26,0,0.199241,-0.093932,-1.837987,3.882,38.295
26.27,0,0.299556,-0.294714,-2.192643,3.455,36.793
26.28,0,0.361243,-0.535475,-2.364429,1.03,36.252
26.29,0,0.369855,-0.649804,-2.34244,-1.884,36.614
26.3,0,0.33719,-0.600729,-2.211244,-4.043,37.224
26.31,0,0.29074,-0.480183,-2.063562,-5.271,37.526
26.32,0,0.2422,-0.353395,-1.937588,-5.809,37.351
26.33,0,0.17957,-0.213866,-1.802417,-5.574,36.803
26.34,0,0.097601,-0.063229,-1.60296,-4.434,35.881
26.35,0,0.008243,0.069446,-1.331547,-2.444,34.512
26.36,0,-0.074211,0.15065,-1.031214,0.016,32.765
26.37,0,-0.138624,0.141554,-0.749023,2.048,30.833
26.38,0,-0.179341,0.02004,-0.503523,2.636,29.013
26.39,0,-0.20398,-0.154396,-0.29288,1.671,27.602
26.4,0,-0.233664,-0.266763,-0.124712,0.168,26.76
26.41,0,-0.274127,-0.296957,-0.023786,-1.126,26.376
26.42,0,-0.30218,-0.285108,0.00465,-2.034,26.214
26.43,0,-0.308728,-0.200438,0.012192,-2.054,26.179
26.44,0,-0.316551,-0.037392,0.072835,-0.862,26.083
26.45,0,-0.354185,0.101984,0.160664,1.094,25.628
26.46,0,-0.408814,0.118571,0.126776,3.51,24.827
26.47,0,-0.419465,0.011963,-0.101347,6.641,23.919
26.48,0,-0.348375,-0.184361,-0.420993,10.183,23.108
26.49,0,-0.224441,-0.458092,-0.699719,12.842,22.669
26.5,0,-0.10099,-0.762808,-0.889978,13.324,22.935
26.51,0,-0.008498,-0.994777,-1.010957,11.438,24.081
26.52,0,0.053368,-1.092213,-1.114355,7.885,25.927
26.53,0,0.103462,-1.084391,-1.252253,3.495,28.09
26.54,0,0.155619,-1.009352,-1.431428,-0.946,30.258
26.55,0,0.208159,-0.864167,-1.611521,-4.654,32.184
26.56,0,0.250226,-0.656352,-1.754285,-7.02,33.629
26.57,0,0.269515,-0.425631,-1.838751,-7.744,34.475
26.58,0,0.262966,-0.20449,-1.856409,-6.971,34.715
26.59,0,0.24378,0.001694,-1.813297,-5.254,34.262
26.6,0,0.226887,0.193177,-1.72534,-2.99,32.961
26.61,0,0.206936,0.344579,-1.611088,-0.255,30.861
26.62,0,0.161556,0.406087,-1.477827,2.526,28.225
26.63,0,0.076274,0.321366,-1.331113,4.398,25.494
26.64,0,-0.035583,0.075714,-1.17594,4.3,23.229
26.65,0,-0.152358,-0.214019,-0.999364,2.185,21.838
26.66,0,-0.265871,-0.358236,-0.777688,-0.205,21.257
26.67,0,-0.377703,-0.291759,-0.500924,-0.658,21.051
26.68,0,-0.484846,-0.101143,-0.197457,1.244,20.626
26.69,0,-0.552623,0.057878,0.042029,3.768,19.465
26.7,0,-0.533972,0.046335,0.106723,4.684,17.586
26.71,0,-0.42056,-0.143261,-0.041443,3.235,15.708
26.72,0,-0.252214,-0.387869,-0.326513,0.59,14.651
26.73,0,-0.087052,-0.572472,-0.613393,-1.707,14.657
26.74,0,0.032958,-0.657473,-0.83061,-3.124,15.371
26.75,0,0.09969,-0.653422,-0.995975,-3.853,16.413
26.76,0,0.127999,-0.587505,-1.142485,-4.112,17.621
26.77,0,0.131948,-0.483012,-1.278701,-3.874,18.797
26.78,0,0.116278,-0.371307,-1.397438,-3.153,19.749
26.79,0,0.085243,-0.285644,-1.49337,-2.072,20.43
26.8,0,0.053113,-0.228135,-1.558319,-0.576,20.87
26.81,0,0.042182,-0.188284,-1.57832,1.369,21.178
26.82,0,0.063382,-0.193533,-1.548738,3.139,21.422
26.83,0,0.100302,-0.270279,-1.478974,3.77,21.645
26.84,0,0.126827,-0.362389,-1.389208,3.192,21.912
26.85,0,0.130165,-0.390137,-1.294855,2.374,22.189
26.86,0,0.111641,-0.340247,-1.207688,2.432,22.379
26.87,0,0.082211,-0.276089,-1.137058,3.425,22.417
26.88,0,0.054336,-0.308168,-1.07137,3.683,22.405
26.89,0,0.023505,-0.462016,-0.992917,1.088,22.549
26.9,0,-0.018384,-0.60501,-0.879965,-4.256,22.837
26.91,0,-0.055253,-0.561108,-0.717682,-9.056,23.034
26.92,0,-0.062897,-0.328119,-0.536749,-9.769,22.912
26.93,0,-0.035481,-0.092862,-0.396609,-6.11,22.404
26.94,0,0.008192,0.006969,-0.341496,-0.581,21.57
26.95,0,0.045851,-0.018307,-0.385041,4.368,20.653
26.96,0,0.076606,-0.112507,-0.517461,7.465,19.959
26.97,0,0.111564,-0.261412,-0.706624,8.061,19.567
26.98,0,0.160129,-0.454474,-0.912885,6.119,19.488
26.99,0,0.223523,-0.641981,-1.102558,2.489,19.939
27,0,0.292243,-0.775598,-1.249323,-1.531,21.14
27.01,0,0.363816,-0.832241,-1.347675,-4.87,22.899
27.02,0,0.437708,-0.795881,-1.407044,-6.778,24.766
27.03,0,0.500465,-0.675691,-1.432549,-6.859,26.346
27.04,0,0.538507,-0.524034,-1.42967,-5.226,27.516
27.05,0,0.539756,-0.406138,-1.401591,-2.505,28.382
27.06,0,0.5023,-0.371129,-1.347624,0.391,29.083
27.07,0,0.451085,-0.432892,-1.277656,2.664,29.783
27.08,0,0.418343,-0.549744,-1.204249,3.985,30.612
27.09,0,0.410419,-0.648708,-1.130382,4.664,31.597
27.1,0,0.410827,-0.683565,-1.05435,5.383,32.687
27.11,0,0.403514,-0.665576,-0.972253,6.607,33.834
27.12,0,0.382901,-0.656505,-0.895762,8.125,34.936
27.13,0,0.352885,-0.711873,-0.831833,9.285,35.93
27.14,0,0.316907,-0.819883,-0.756285,9.576,36.94
27.15,0,0.278917,-0.919611,-0.657575,8.741,38.083
27.16,0,0.249258,-0.972992,-0.565694,6.613,39.219
27.17,0,0.233078,-0.976024,-0.514938,3.328,40.21
27.18,0,0.22439,-0.942314,-0.512849,-0.466,41.048
27.19,0,0.217281,-0.90389,-0.547909,-3.606,41.807
27.2,0,0.209815,-0.872219,-0.594308,-4.871,42.567
27.21,0,0.204566,-0.831935,-0.639968,-3.988,43.376
27.22,0,0.219115,-0.82559,-0.711414,-1.867,44.166
27.23,0,0.266457,-0.93044,-0.84098,0.313,45.022
27.24,0,0.333724,-1.151581,-1.009123,1.629,46.338
27.25,0,0.405374,-1.41372,-1.162563,1.587,48.464
27.26,0,0.471648,-1.589659,-1.270369,0.276,51.332
27.27,0,0.526633,-1.618477,-1.331343,-1.864,54.461
27.28,0,0.573211,-1.584945,-1.372493,-4.56,57.428
27.29,0,0.620833,-1.601125,-1.429848,-7.505,60.283
27.3,0,0.676456,-1.652849,-1.519742,-9.646,63.354
27.31,0,0.736869,-1.64411,-1.624592,-9.599,66.797
27.32,0,0.785892,-1.501906,-1.703529,-6.811,70.275
27.33,0,0.802454,-1.275694,-1.717135,-2.042,73.189
27.34,0,0.781153,-1.117591,-1.655092,3.106,75.356
27.35,0,0.738831,-1.084493,-1.538291,7.033,77.109
27.36,0,0.688635,-1.091372,-1.386787,8.96,78.69
27.37,0,0.628197,-1.052872,-1.206797,8.919,80.023
27.38,0,0.559554,-0.962392,-1.007747,7.279,80.841
27.39,0,0.486299,-0.842356,-0.804467,4.928,80.972
27.4,0,0.406674,-0.707287,-0.620018,2.918,80.415
27.41,0,0.328272,-0.581033,-0.484795,1.777,79.23
27.42,0,0.269387,-0.501663,-0.411489,1.55,77.625
27.43,0,0.236518,-0.456181,-0.382671,1.942,75.879
27.44,0,0.216185,-0.437173,-0.366619,2.164,73.975
27.45,0,0.192081,-0.462424,-0.355433,1.302,71.816
27.46,0,0.166066,-0.516008,-0.353471,-0.764,69.497
27.47,0,0.148867,-0.55856,-0.354618,-3.278,67.181
27.48,0,0.147389,-0.595888,-0.369243,-5.349,64.972
27.49,0,0.1679,-0.681144,-0.431568,-6.724,63
27.5,0,0.209509,-0.809869,-0.556165,-7.599,61.513
27.51,0,0.26261,-0.936428,-0.720052,-8.197,60.739
27.52,0,0.317188,-1.043291,-0.888169,-8.672,60.765
27.53,0,0.370874,-1.136574,-1.026449,-8.733,61.508
27.54,0,0.423669,-1.22132,-1.127172,-7.782,62.951
27.55,0,0.472081,-1.27916,-1.226289,-5.799,65.049
27.56,0,0.518633,-1.304461,-1.348746,-3.17,67.578
27.57,0,0.561668,-1.316462,-1.470718,-0.042,70.293
27.58,0,0.592728,-1.325279,-1.565478,3.306,73.024
27.59,0,0.618718,-1.370072,-1.634351,6.069,75.679
27.6,0,0.646619,-1.455762,-1.677514,7.315,78.237
27.61,0,0.667869,-1.510009,-1.675017,6.837,80.646
27.62,0,0.668124,-1.469317,-1.599724,5.386,82.78
27.63,0,0.631382,-1.327444,-1.448398,3.862,84.438
27.64,0,0.563503,-1.144906,-1.257629,2.828,85.454
27.65,0,0.489076,-0.985579,-1.075804,2.589,85.852
27.66,0,0.421452,-0.869085,-0.927077,3.121,85.809
27.67,0,0.360147,-0.781586,-0.813207,4.174,85.501
27.68,0,0.299556,-0.716357,-0.742271,5.098,84.943
27.69,0,0.233792,-0.673959,-0.724001,5.078,84.087
27.7,0,0.170703,-0.661958,-0.745354,3.79,82.99
27.71,0,0.128228,-0.669653,-0.766859,1.408,81.788
27.72,0,0.11108,-0.643638,-0.750883,-1.482,80.52
27.73,0,0.106443,-0.566815,-0.699413,-4.029,79.103
27.74,0,0.097397,-0.485279,-0.645752,-5.43,77.488
27.75,0,0.08081,-0.445709,-0.614336,-5.391,75.829
27.76,0,0.06621,-0.442193,-0.609902,-4.281,74.335
27.77,0,0.069573,-0.467138,-0.629241,-2.754,73.052
27.78,0,0.097295,-0.529207,-0.671385,-1.241,72.033
27.79,0,0.1387,-0.638312,-0.734703,-0.202,71.375
27.8,0,0.178092,-0.765024,-0.811194,-0.152,71.148
27.81,0,0.194858,-0.802684,-0.883099,-0.923,71.241
27.82,0,0.177354,-0.666034,-0.932708,-1.46,71.18
27.83,0,0.144026,-0.433606,-0.963947,-0.686,70.451
27.84,0,0.119794,-0.267349,-0.988993,1.528,68.918
27.85,0,0.109296,-0.233817,-1.016283,4.24,66.821
27.86,0,0.111539,-0.296218,-1.045253,6.193,64.553
27.87,0,0.131642,-0.376327,-1.07346,6.556,62.379
27.88,0,0.165786,-0.430803,-1.119247,5.033,60.368
27.89,0,0.196489,-0.446091,-1.180552,1.817,58.465
27.9,0,0.205687,-0.38285,-1.216199,-2.115,56.575
27.91,0,0.179468,-0.227243,-1.203713,-5.455,54.504
27.92,0,0.118011,-0.036118,-1.164041,-7.572,52.019
27.93,0,0.037902,0.121145,-1.127961,-8.612,48.998
27.94,0,-0.036169,0.216746,-1.098175,-8.763,45.618
27.95,0,-0.078644,0.259883,-1.061178,-7.938,42.259
27.96,0,-0.078593,0.255883,-1.012639,-6.129,39.205
27.97,0,-0.049036,0.199215,-0.956175,-3.668,36.644
27.98,0,-0.01316,0.095333,-0.905113,-1.284,34.687
27.99,0,0.008956,-0.030436,-0.882411,0.194,33.375
28,0,0.005746,-0.135923,-0.897393,0.458,32.601
28.01,0,-0.019862,-0.19045,-0.936683,-0.152,32.164
28.02,0,-0.056374,-0.200821,-0.977247,-1.13,31.871
28.03,0,-0.093244,-0.190272,-0.995644,-1.985,31.588
28.04,0,-0.120762,-0.172309,-0.969246,-2.284,31.287
28.05,0,-0.132381,-0.155466,-0.895202,-1.846,30.988
28.06,0,-0.117399,-0.133757,-0.846535,-0.608,30.744
28.07,0,-0.066363,-0.078619,-0.91263,1.688,30.594
28.08,0,-0.003427,0.01818,-1.055624,5.068,30.289
28.09,0,0.025493,0.106748,-1.148498,8.812,29.545
28.1,0,0.0033,0.11238,-1.125796,11.659,28.484
28.11,0,-0.046743,0.019887,-1.052693,12.466,27.484
28.12,0,-0.083307,-0.138522,-1.063675,10.654,26.676
28.13,0,-0.084377,-0.35258,-1.193547,6.502,26.077
28.14,0,-0.066286,-0.576956,-1.324998,1.495,26.01
28.15,0,-0.052298,-0.716994,-1.335674,-2.336,26.712
28.16,0,-0.054209,-0.724435,-1.226467,-3.742,27.834
28.17,0,-0.069573,-0.636376,-1.088671,-2.679,28.88
28.18,0,-0.088352,-0.539552,-0.99121,-0.121,29.671
28.19,0,-0.10629,-0.502045,-0.943945,2.456,30.29
28.2,0,-0.118902,-0.533156,-0.927943,3.903,30.88
28.21,0,-0.123922,-0.602538,-0.929039,3.882,31.582
28.22,0,-0.121807,-0.67508,-0.942289,2.659,32.469
28.23,0,-0.11424,-0.717606,-0.953755,0.931,33.503
28.24,0,-0.107997,-0.72023,-0.952583,-0.439,34.613
28.25,0,-0.103946,-0.706114,-0.942569,-1.079,35.695
28.26,0,-0.096021,-0.696636,-0.931918,-1.215,36.67
28.27,0,-0.079944,-0.70349,-0.925293,-1.332,37.595
28.28,0,-0.055457,-0.738449,-0.920248,-1.788,38.628
28.29,0,-0.031328,-0.780032,-0.912452,-2.544,39.859
28.3,0,-0.026741,-0.741251,-0.898667,-2.652,41.174
28.31,0,-0.053266,-0.57079,-0.888628,-0.385,42.312
28.32,0,-0.09778,-0.35472,-0.896399,4.961,43.065
28.33,0,-0.126292,-0.225358,-0.907279,11.605,43.31
28.34,0,-0.119336,-0.280012,-0.893877,16.226,43.035
28.35,0,-0.090339,-0.525105,-0.86274,16.368,42.5
28.36,0,-0.05877,-0.822125,-0.855376,12.252,42.153
28.37,0,-0.03385,-1.018576,-0.891915,6.066,42.276
28.38,0,-0.021238,-1.08969,-0.946926,-0.128,42.839
28.39,0,-0.026945,-1.073179,-0.994726,-5.185,43.671
28.4,0,-0.045393,-0.969246,-1.031698,-8.412,44.572
28.41,0,-0.062592,-0.770248,-1.057993,-9.259,45.215
28.42,0,-0.068121,-0.530201,-1.073383,-7.574,45.354
28.43,0,-0.059789,-0.346694,-1.077944,-4.04,45.011
28.44,0,-0.045087,-0.276929,-1.070886,-0.135,44.358
28.45,0,-0.031277,-0.319557,-1.052846,2.635,43.625
28.46,0,-0.025416,-0.441938,-1.027621,3.373,43.059
28.47,0,-0.032704,-0.577976,-0.999287,2.18,42.815
28.48,0,-0.047074,-0.656658,-0.97238,0.062,42.817
28.49,0,-0.058082,-0.665958,-0.95508,-1.765,42.896
28.5,0,-0.058821,-0.635841,-0.954392,-2.543,43.014
28.51,0,-0.047507,-0.602156,-0.968864,-2.193,43.22
28.52,0,-0.030538,-0.585925,-0.981986,-1.105,43.521
28.53,0,-0.017925,-0.578867,-0.979311,0.171,43.841
28.54,0,-0.014893,-0.569593,-0.975642,1.221,44.058
28.55,0,-0.017416,-0.564599,-0.99437,1.936,44.162
28.56,0,-0.019021,-0.581084,-1.033711,2.323,44.256
28.57,0,-0.018792,-0.618947,-1.068568,2.314,44.477
28.58,0,-0.017161,-0.659231,-1.077409,1.871,44.871
28.59,0,-0.017008,-0.684813,-1.067115,1.064,45.349
28.6,0,-0.02218,-0.682979,-1.060465,0.237,45.746
28.61,0,-0.031786,-0.660938,-1.068618,-0.191,45.982
28.62,0,-0.040551,-0.638261,-1.080925,-0.074,46.092
28.63,0,-0.041673,-0.62198,-1.077919,0.42,46.093
28.64,0,-0.032806,-0.614514,-1.064007,0.972,46
28.65,0,-0.020448,-0.619202,-1.058223,1.246,45.884
28.66,0,-0.011555,-0.636783,-1.063956,1.023,45.789
28.67,0,-0.007249,-0.666493,-1.075473,0.248,45.731
28.68,0,-0.008013,-0.692559,-1.091066,-0.888,45.655
28.69,0,-0.012065,-0.699082,-1.104571,-1.926,45.582
28.7,0,-0.018766,-0.684202,-1.096417,-2.449,45.542
28.71,0,-0.02748,-0.645217,-1.059395,-2.144,45.557
28.72,0,-0.036347,-0.587964,-1.014372,-0.913,45.59
28.73,0,-0.045698,-0.53629,-0.981808,0.883,45.543
28.74,0,-0.056884,-0.510734,-0.959921,2.636,45.394
28.75,0,-0.067,-0.520493,-0.931409,3.695,45.227
28.76,0,-0.071739,-0.571708,-0.888475,3.485,45.123
28.77,0,-0.07286,-0.64379,-0.841464,2.025,45.113
28.78,0,-0.077115,-0.679615,-0.808544,0.248,45.233
28.79,0,-0.087689,-0.652352,-0.79611,-0.775,45.416
28.8,0,-0.100735,-0.602334,-0.795498,-0.828,45.505
28.81,0,-0.109067,-0.571835,-0.802582,-0.425,45.449
28.82,0,-0.108863,-0.563681,-0.815857,-0.016,45.288
28.83,0,-0.104583,-0.564165,-0.828495,0.232,45.051
28.84,0,-0.098544,-0.574001,-0.839222,0.231,44.75
28.85,0,-0.088021,-0.597468,-0.861568,-0.091,44.446
28.86,0,-0.071637,-0.617368,-0.908502,-0.713,44.204
28.87,0,-0.055432,-0.605953,-0.974546,-1.425,43.994
28.88,0,-0.04817,-0.558254,-1.045202,-2.056,43.7
28.89,0,-0.049266,-0.485305,-1.108138,-2.5,43.224
28.9,0,-0.050718,-0.391233,-1.158206,-2.505,42.52
28.91,0,-0.046947,-0.292905,-1.194897,-2.031,41.612
28.92,0,-0.04073,-0.21881,-1.214007,-1.505,40.515
28.93,0,-0.03836,-0.185303,-1.204478,-1.427,39.232
28.94,0,-0.043609,-0.174806,-1.15706,-1.87,37.841
28.95,0,-0.057164,-0.146446,-1.085767,-2.357,36.429
28.96,0,-0.079791,-0.09276,-1.019111,-2.464,34.974
28.97,0,-0.104226,-0.036704,-0.981451,-2.154,33.423
28.98,0,-0.114291,0.007249,-0.989579,-1.466,31.813
28.99,0,-0.106901,0.036398,-1.031392,-0.524,30.19
29,0,-0.098467,0.049954,-1.056592,0.408,28.517
29.01,0,-0.105933,0.047227,-1.024971,1.063,26.812
29.02,0,-0.130114,0.038003,-0.949703,1.196,25.173
29.03,0,-0.158116,0.037698,-0.869722,0.556,23.635
29.04,0,-0.18087,0.060502,-0.807933,-0.815,22.105
29.05,0,-0.19789,0.115717,-0.77435,-2.338,20.477
29.06,0,-0.205203,0.20026,-0.778299,-3.229,18.74
29.07,0,-0.197432,0.288319,-0.829005,-3.219,16.887
29.08,0,-0.177991,0.32901,-0.918032,-2.88,14.916
29.09,0,-0.157403,0.303505,-1.004281,-2.87,12.919
29.1,0,-0.144867,0.258584,-1.043062,-3.199,11.075
29.11,0,-0.142522,0.255501,-1.028538,-3.323,9.46
29.12,0,-0.146956,0.302486,-0.995083,-2.8,7.935
29.13,0,-0.152867,0.347433,-0.980075,-1.927,6.41
29.14,0,-0.15488,0.343891,-0.992688,-1.505,4.903
29.15,0,-0.150752,0.299505,-1.020003,-1.96,3.45
29.16,0,-0.141911,0.251297,-1.044132,-2.986,2.124
29.17,0,-0.132738,0.235881,-1.045559,-3.795,0.939
29.18,0,-0.133197,0.26796,-1.017786,-3.521,-0.136
29.19,0,-0.149351,0.314487,-0.979795,-1.994,-1.105
29.2,0,-0.168741,0.326845,-0.952404,0.069,-1.928
29.21,0,-0.176768,0.295937,-0.951895,1.71,-2.581
