xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
61.69,0,0.458653,-1.154868,-1.04826,-1.044,85.614
61.7,0,0.420942,-1.020996,-0.990064,0.516,86.2
61.71,0,0.376148,-0.939588,-0.935435,2.294,86.346
61.72,0,0.349777,-0.969934,-0.890539,3.406,86.335
61.73,0,0.335151,-1.020079,-0.836598,3.301,86.316
61.74,0,0.301823,-0.973705,-0.77835,2.644,86.1
61.75,0,0.241767,-0.835553,-0.762731,2.511,85.405
61.76,0,0.184208,-0.703923,-0.821768,3.319,84.129
61.77,0,0.164206,-0.685068,-0.922694,5.172,82.475
61.78,0,0.189457,-0.78151,-0.998013,7.935,81.028
61.79,0,0.238658,-0.906209,-1.005912,10.29,80.161
61.8,0,0.287121,-1.025302,-0.974903,10.395,79.621
61.81,0,0.329749,-1.172195,-0.983515,7.49,79.149
61.82,0,0.372505,-1.307417,-1.059548,2.363,78.857
61.83,0,0.412356,-1.352364,-1.125133,-2.832,78.827
61.84,0,0.430293,-1.286218,-1.089512,-6.037,78.954
61.85,0,0.417579,-1.161034,-0.979489,-6.685,79.188
61.86,0,0.400176,-1.072568,-0.913089,-5.411,79.621
61.87,0,0.408432,-1.061841,-0.959437,-3.203,80.33
61.88,0,0.443441,-1.1008,-1.084594,-1.203,81.281
61.89,0,0.479979,-1.125261,-1.19426,-0.347,82.364
61.9,0,0.498529,-1.113591,-1.210899,-0.124,83.476
61.91,0,0.502402,-1.092187,-1.143606,1.183,84.649
61.92,0,0.499574,-1.092111,-1.06286,4.297,85.933
61.93,0,0.496618,-1.134357,-1.018983,8.081,87.302
61.94,0,0.49621,-1.227206,-0.999491,10.533,88.769
61.95,0,0.489382,-1.34207,-0.959004,10.133,90.323
61.96,0,0.468259,-1.412649,-0.883353,6.82,91.753
61.97,0,0.43567,-1.386966,-0.800645,1.896,92.753
61.98,0,0.401985,-1.259362,-0.737251,-2.629,93.14
61.99,0,0.372174,-1.067395,-0.698394,-5.075,92.857
62,0,0.344044,-0.886793,-0.681959,-5.104,91.903
62.01,0,0.323201,-0.779752,-0.690546,-3.424,90.425
62.02,0,0.319532,-0.753762,-0.725097,-1.055,88.766
62.03,0,0.332909,-0.779752,-0.775191,0.874,87.185
62.04,0,0.357191,-0.843452,-0.819016,1.449,85.777
62.05,0,0.379945,-0.932453,-0.836266,0.359,84.699
62.06,0,0.39294,-1.008944,-0.831654,-1.95,84.167
62.07,0,0.403285,-1.057051,-0.826074,-4.295,84.199
62.08,0,0.407795,-1.058987,-0.829081,-5.355,84.481
62.09,0,0.397577,-1.006269,-0.833107,-4.259,84.578
62.1,0,0.373142,-0.91979,-0.81736,-0.876,84.308
62.11,0,0.335686,-0.809207,-0.78416,3.431,83.846
62.12,0,0.310767,-0.725199,-0.811321,5.921,83.131
62.13,0,0.344171,-0.802989,-0.967514,4.856,82.038
62.14,0,0.431593,-1.061739,-1.176093,0.831,81.06
62.15,0,0.507039,-1.292511,-1.285734,-4.446,80.683
62.16,0,0.524187,-1.303519,-1.258266,-9.1,80.645
62.17,0,0.509817,-1.154359,-1.21095,-11.151,80.543
62.18,0,0.515244,-1.038399,-1.268586,-9.259,80.442
62.19,0,0.553515,-1.062503,-1.441493,-3.93,80.63
62.2,0,0.605443,-1.225015,-1.649868,2.548,81.424
62.21,0,0.633242,-1.412777,-1.809373,7.279,82.961
62.22,0,0.611049,-1.498186,-1.863951,7.967,85.054
62.23,0,0.560649,-1.480987,-1.78109,4.553,87.304
62.24,0,0.514989,-1.40977,-1.582091,-0.257,89.382
62.25,0,0.46859,-1.280179,-1.349383,-3.305,91.061
62.26,0,0.403157,-1.101258,-1.166538,-3.303,92.15
62.27,0,0.319965,-0.924198,-1.050018,-1.091,92.597
62.28,0,0.233639,-0.765254,-0.947716,1.566,92.507
62.29,0,0.160333,-0.60608,-0.818583,3.435,91.867
62.3,0,0.110163,-0.466857,-0.681909,4.266,90.567
62.31,0,0.079459,-0.419337,-0.565159,4.263,88.651
62.32,0,0.052731,-0.473584,-0.477788,3.458,86.535
62.33,0,0.030844,-0.513409,-0.427312,1.923,84.762
62.34,0,0.01925,-0.444792,-0.413222,-0.037,83.384
62.35,0,-0.003325,-0.343458,-0.425427,-2.173,81.965
62.36,0,-0.05031,-0.331813,-0.451697,-4.17,80.155
62.37,0,-0.10206,-0.402597,-0.479113,-5.415,78.065
62.38,0,-0.133248,-0.433733,-0.49965,-5.493,76.044
62.39,0,-0.134292,-0.377575,-0.525283,-4.653,74.13
62.4,0,-0.104226,-0.364606,-0.573517,-3.215,72.095
62.41,0,-0.043176,-0.519066,-0.642567,-1.499,70.177
62.42,0,0.040373,-0.789179,-0.726167,-0.567,68.988
62.43,0,0.131235,-1.052158,-0.824163,-1.558,68.778
62.44,0,0.201356,-1.235589,-0.952506,-4.192,69.429
62.45,0,0.211853,-1.297938,-1.122025,-6.529,70.688
62.46,0,0.152001,-1.253323,-1.293632,-6.457,72.269
62.47,0,0.066031,-1.173571,-1.40549,-3.678,73.976
62.48,0,0.027506,-1.106176,-1.437951,0.265,75.669
62.49,0,0.076784,-1.067064,-1.428269,3.605,77.226
62.5,0,0.181405,-1.060312,-1.433033,5.459,78.489
62.51,0,0.264521,-1.075625,-1.475916,5.659,79.289
62.52,0,0.28651,-1.105488,-1.5175,4.332,79.702
62.53,0,0.257488,-1.103755,-1.495307,1.959,80.03
62.54,0,0.188743,-0.993707,-1.397361,-0.585,80.287
62.55,0,0.090288,-0.766808,-1.273248,-2.714,80.038
62.56,0,-0.011555,-0.526888,-1.15683,-4.167,78.947
62.57,0,-0.084428,-0.391691,-1.028895,-4.451,77.264
62.58,0,-0.117119,-0.367944,-0.88106,-3.243,75.489
62.59,0,-0.120304,-0.379639,-0.744207,-0.742,73.823
62.6,0,-0.108812,-0.384175,-0.642797,2.639,72.191
62.61,0,-0.098085,-0.398393,-0.572574,5.833,70.596
62.62,0,-0.098111,-0.440664,-0.519856,7.33,69.079
62.63,0,-0.102111,-0.494172,-0.481406,6.609,67.621
62.64,0,-0.104685,-0.538583,-0.467902,4.508,66.265
62.65,0,-0.105933,-0.604347,-0.502504,2.153,65.274
62.66,0,-0.091817,-0.737582,-0.60106,0.152,64.969
62.67,0,-0.059916,-0.927994,-0.751036,-1.215,65.479
62.68,0,-0.03143,-1.127248,-0.912604,-1.681,66.754
62.69,0,-0.017314,-1.293148,-1.026475,-1.351,68.733
62.7,0,-0.007759,-1.365894,-1.052362,-0.914,71.228
62.71,0,0.012269,-1.297938,-1.020181,-0.813,73.787
62.72,0,0.04817,-1.14781,-0.997911,-0.466,75.823
62.73,0,0.086135,-1.029252,-1.018372,1.055,77.112
62.74,0,0.109984,-1.001912,-1.06365,3.618,77.864
62.75,0,0.128738,-1.070377,-1.10694,6.137,78.376
62.76,0,0.156307,-1.189037,-1.151021,7.718,78.938
62.77,0,0.182551,-1.289352,-1.208274,7.908,79.7
62.78,0,0.191877,-1.348746,-1.263235,6.549,80.586
62.79,0,0.183239,-1.401056,-1.284612,4.009,81.514
62.8,0,0.165658,-1.434766,-1.269197,1.066,82.646
62.81,0,0.148281,-1.378404,-1.236888,-1.572,84.056
62.82,0,0.132916,-1.244762,-1.191763,-3.095,85.548
62.83,0,0.115717,-1.120114,-1.133822,-2.76,87.007
62.84,0,0.090263,-1.058426,-1.07402,-0.889,88.407
62.85,0,0.055508,-1.0172,-1.009225,1.245,89.684
62.86,0,0.01869,-0.890157,-0.930644,2.651,90.572
62.87,0,-0.011097,-0.697553,-0.835859,3.517,90.555
62.88,0,-0.028754,-0.580727,-0.734295,4.797,89.426
62.89,0,-0.039889,-0.626439,-0.655256,6.588,87.516
62.9,0,-0.052654,-0.757737,-0.61668,7.962,85.325
62.91,0,-0.067968,-0.813309,-0.608704,8.244,83.184
62.92,0,-0.075943,-0.789587,-0.619253,7.227,81.09
62.93,0,-0.065471,-0.834457,-0.668098,4.994,79.11
62.94,0,-0.036296,-1.006829,-0.772464,1.922,77.762
62.95,0,0.007529,-1.187967,-0.899839,-1.324,77.43
62.96,0,0.053113,-1.265655,-1.007263,-3.968,77.914
62.97,0,0.088275,-1.25898,-1.076823,-5.399,78.807
62.98,0,0.114418,-1.231818,-1.115706,-5.469,79.901
62.99,0,0.130929,-1.213294,-1.143632,-4.637,81.187
63,0,0.131337,-1.157263,-1.180272,-3.35,82.632
63.01,0,0.104481,-0.991006,-1.230901,-1.706,83.929
63.02,0,0.046437,-0.757915,-1.261273,0.327,84.62
63.03,0,-0.025009,-0.607889,-1.226926,2.507,84.536
63.04,0,-0.0856,-0.582613,-1.137516,4.281,83.909
63.05,0,-0.121298,-0.563019,-1.051623,5.332,82.899
63.06,0,-0.12805,-0.442677,-1.006651,5.837,81.259
63.07,0,-0.115514,-0.245742,-0.986802,5.867,78.579
63.08,0,-0.108405,-0.070643,-0.970597,5.033,74.762
63.09,0,-0.120049,0.071612,-0.966036,3.274,70.015
63.1,0,-0.149478,0.219803,-0.981018,1.114,64.517
63.11,0,-0.192642,0.351051,-0.997733,-1.006,58.503
63.12,0,-0.236034,0.433096,-1.009479,-3.315,52.285
63.13,0,-0.267323,0.484872,-1.037915,-6.327,46.074
63.14,0,-0.287274,0.557388,-1.078072,-9.682,39.925
63.15,0,-0.303632,0.680889,-1.088901,-11.893,33.755
63.16,0,-0.323609,0.83089,-1.04984,-11.827,27.39
63.17,0,-0.341674,0.959717,-0.981579,-9.742,20.753
63.18,0,-0.342082,1.043775,-0.917471,-6.72,13.885
63.19,0,-0.322946,1.073689,-0.87864,-3.643,6.95
63.2,0,-0.301696,1.030246,-0.860472,-0.966,0.277
63.21,0,-0.295657,0.888144,-0.849312,0.758,-5.691
63.22,0,-0.310053,0.651231,-0.849057,0.971,-10.461
63.23,0,-0.333903,0.364988,-0.864982,-0.289,-13.639
63.24,0,-0.351892,0.101678,-0.883302,-2.22,-15.088
63.25,0,-0.35951,-0.075255,-0.884067,-3.795,-15.006
63.26,0,-0.35686,-0.146293,-0.86381,-4.212,-13.817
63.27,0,-0.345623,-0.142471,-0.846102,-3.085,-11.977
63.28,0,-0.331864,-0.131031,-0.859326,-0.77,-9.839
63.29,0,-0.32738,-0.162677,-0.894259,1.893,-7.587
63.3,0,-0.343432,-0.23397,-0.924835,4.23,-5.25
63.31,0,-0.378569,-0.326717,-0.961602,5.737,-2.848
63.32,0,-0.418828,-0.431669,-1.013862,5.98,-0.443
63.33,0,-0.448308,-0.516798,-1.052362,5.019,1.892
63.34,0,-0.452385,-0.541819,-1.057356,3.577,4.034
63.35,0,-0.427159,-0.520722,-1.040259,2.289,5.816
63.36,0,-0.393016,-0.508721,-0.996077,1.195,7.222
63.37,0,-0.380429,-0.516543,-0.88557,0.052,8.378
63.38,0,-0.399692,-0.497306,-0.740385,-0.976,9.38
63.39,0,-0.412483,-0.414521,-0.739697,-0.929,10.339
63.4,0,-0.37704,-0.293135,-0.999415,1.151,11.322
63.41,0,-0.314895,-0.191342,-1.350453,4.779,12.047
63.42,0,-0.266177,-0.184564,-1.537807,8.024,12.34
63.43,0,-0.240315,-0.303632,-1.511843,9.095,12.54
63.44,0,-0.234709,-0.452843,-1.39196,7.909,13.153
63.45,0,-0.250456,-0.524187,-1.270114,5.706,14.242
63.46,0,-0.286255,-0.519881,-1.163481,3.728,15.388
63.47,0,-0.329214,-0.497917,-1.079549,2.602,16.231
63.48,0,-0.362007,-0.495828,-1.023239,2.211,16.823
63.49,0,-0.381703,-0.519015,-0.988637,1.851,17.38
63.5,0,-0.390162,-0.55298,-0.967718,0.89,17.946
63.51,0,-0.384277,-0.585874,-0.95722,-0.787,18.422
63.52,0,-0.37253,-0.618871,-0.975005,-3.101,18.839
63.53,0,-0.363332,-0.646924,-1.026245,-5.778,19.317
63.54,0,-0.338897,-0.653345,-1.066657,-8.146,19.978
63.55,0,-0.298842,-0.628426,-1.050247,-9.746,21.003
63.56,0,-0.290332,-0.537641,-0.972049,-10.148,22.349
63.57,0,-0.347662,-0.349879,-0.874104,-8.1,23.588
63.58,0,-0.456385,-0.129884,-0.806862,-2.895,24.339
63.59,0,-0.561694,-0.00223,-0.77756,3.649,24.563
63.6,0,-0.601825,-0.011198,-0.75287,8.787,24.323
63.61,0,-0.564751,-0.086772,-0.706191,11.547,23.636
63.62,0,-0.485509,-0.179647,-0.65569,12.266,22.609
63.63,0,-0.408075,-0.330845,-0.633395,10.775,21.483
63.64,0,-0.369167,-0.541819,-0.654237,6.83,20.564
63.65,0,-0.376938,-0.715364,-0.709682,1.368,20.133
63.66,0,-0.411056,-0.775191,-0.774401,-3.858,20.334
63.67,0,-0.445531,-0.742806,-0.842382,-7.611,21.048
63.68,0,-0.455748,-0.684788,-0.925752,-9.629,21.919
63.69,0,-0.430752,-0.613902,-1.009148,-9.772,22.796
63.7,0,-0.388252,-0.487496,-1.063981,-7.797,23.735
63.71,0,-0.341368,-0.307378,-1.104622,-4.171,24.47
63.72,0,-0.29051,-0.152052,-1.171481,-0.205,24.541
63.73,0,-0.250175,-0.075739,-1.251794,2.676,23.847
63.74,0,-0.228568,-0.058719,-1.291237,3.789,22.666
63.75,0,-0.218555,-0.082492,-1.292002,3.146,21.402
63.76,0,-0.227447,-0.130114,-1.293505,1.117,20.322
63.77,0,-0.264368,-0.16232,-1.286447,-1.472,19.444
63.78,0,-0.322233,-0.148434,-1.224097,-3.409,18.634
63.79,0,-0.383869,-0.086823,-1.104571,-3.77,17.731
63.8,0,-0.418726,-0.010434,-1.002651,-2.546,16.622
63.81,0,-0.40624,0.030283,-0.982751,-0.552,15.333
63.82,0,-0.368938,0.017798,-1.009989,1.089,13.964
63.83,0,-0.354898,-0.018741,-1.002065,1.546,12.555
63.84,0,-0.379283,-0.045877,-0.9376,0.729,11.094
63.85,0,-0.416713,-0.04524,-0.862766,-0.793,9.594
63.86,0,-0.442065,-0.028601,-0.813513,-2.464,8.102
63.87,0,-0.45106,0.005695,-0.793409,-4.078,6.643
63.88,0,-0.447824,0.086543,-0.799397,-5.331,5.219
63.89,0,-0.437402,0.206834,-0.826508,-5.88,3.773
63.9,0,-0.428637,0.317162,-0.861593,-5.886,2.261
63.91,0,-0.424713,0.389602,-0.885519,-5.728,0.688
63.92,0,-0.41791,0.441046,-0.901546,-5.393,-0.922
63.93,0,-0.397857,0.498503,-0.936352,-4.618,-2.578
63.94,0,-0.365472,0.56177,-0.987032,-3.338,-4.273
63.95,0,-0.339508,0.594487,-1.025761,-1.979,-5.981
63.96,0,-0.33189,0.576319,-1.046043,-1.054,-7.613
63.97,0,-0.330641,0.536876,-1.063828,-0.621,-9.151
63.98,0,-0.322742,0.503447,-1.085104,-0.356,-10.628
63.99,0,-0.311404,0.452308,-1.102176,-0.256,-11.966
64,0,-0.306817,0.350668,-1.112571,-0.722,-13.007
64.01,0,-0.313672,0.235575,-1.111552,-1.753,-13.506
64.02,0,-0.330845,0.182908,-1.07453,-2.739,-13.474
64.03,0,-0.358313,0.204617,-0.981579,-3.015,-13.249
64.04,0,-0.388328,0.246736,-0.888322,-2.177,-13.002
64.05,0,-0.387691,0.30297,-0.917267,-0.136,-12.657
64.06,0,-0.340527,0.419847,-1.091449,2.565,-12.438
64.07,0,-0.283834,0.540724,-1.265477,4.805,-12.736
64.08,0,-0.25545,0.548444,-1.310755,5.62,-13.455
64.09,0,-0.260775,0.451722,-1.243055,5.082,-14.136
64.1,0,-0.292014,0.339814,-1.142689,4.078,-14.472
64.11,0,-0.336553,0.248672,-1.052744,3.241,-14.489
64.12,0,-0.380658,0.16627,-0.976789,2.562,-14.32
64.13,0,-0.415464,0.095614,-0.918796,1.829,-13.936
64.14,0,-0.435593,0.053419,-0.891864,0.87,-13.338
64.15,0,-0.438549,0.037214,-0.897724,-0.451,-12.668
64.16,0,-0.425223,0.050998,-0.914337,-1.816,-12.031
64.17,0,-0.390137,0.130547,-0.912018,-2.348,-11.539
64.18,0,-0.349777,0.295937,-0.869722,-1.076,-11.435
64.19,0,-0.349904,0.460666,-0.794912,1.895,-11.802
64.2,0,-0.398979,0.493255,-0.743621,4.742,-12.5
64.21,0,-0.46092,0.369141,-0.757151,5.565,-13.231
64.22,0,-0.504313,0.184896,-0.796645,4.131,-13.604
64.23,0,-0.512874,0.059152,-0.816163,1.624,-13.412
64.24,0,-0.481254,0.03357,-0.826992,-0.701,-12.778
64.25,0,-0.416509,0.079994,-0.858689,-2.333,-12.017
64.26,0,-0.343126,0.173098,-0.914617,-3.081,-11.487
64.27,0,-0.295759,0.297899,-0.982802,-2.883,-11.317
64.28,0,-0.281822,0.42986,-1.054579,-2.193,-11.551
64.29,0,-0.283834,0.549387,-1.120012,-1.456,-12.342
64.3,0,-0.289873,0.63528,-1.170819,-0.576,-13.66
64.31,0,-0.301288,0.665601,-1.211842,0.501,-15.268
64.32,0,-0.333775,0.637599,-1.256253,1.525,-16.912
64.33,0,-0.392456,0.571249,-1.305888,2.469,-18.274
64.34,0,-0.450219,0.49458,-1.346121,3.196,-19.194
64.35,0,-0.475521,0.415515,-1.356288,3.304,-19.802
64.36,0,-0.464386,0.329724,-1.313303,2.809,-20.145
64.37,0,-0.438396,0.252061,-1.197675,2.208,-20.04
64.38,0,-0.431695,0.190246,-1.020436,1.849,-19.355
64.39,0,-0.46515,0.116813,-0.833616,1.461,-18.223
64.4,0,-0.530761,0.009262,-0.728486,0.635,-16.8
64.41,0,-0.595353,-0.06649,-0.802684,-0.433,-15.116
64.42,0,-0.631331,0.015097,-1.029252,-0.964,-13.401
64.43,0,-0.658263,0.239805,-1.222186,-0.469,-12.315
64.44,0,-0.701783,0.447416,-1.236379,0.796,-12.32
64.45,0,-0.749889,0.533666,-1.109132,2.431,-13.233
64.46,0,-0.78309,0.487751,-0.949296,4.166,-14.36
64.47,0,-0.796798,0.332909,-0.819195,5.337,-15.024
64.48,0,-0.783115,0.119438,-0.768566,4.857,-15.021
64.49,0,-0.735748,-0.074771,-0.833642,2.144,-14.546
64.5,0,-0.668073,-0.172436,-0.976508,-2.115,-13.73
64.51,0,-0.595888,-0.156078,-1.110431,-6.595,-12.753
64.52,0,-0.547043,-0.020983,-1.16692,-9.955,-12.013
64.53,0,-0.562407,0.237614,-1.131834,-10.849,-11.926
64.54,0,-0.627228,0.536367,-1.050502,-8.634,-12.575
64.55,0,-0.66978,0.747494,-0.993682,-4.195,-13.758
64.56,0,-0.67722,0.808162,-0.987082,0.682,-15.248
64.57,0,-0.684839,0.730371,-0.993656,4.299,-16.72
64.58,0,-0.676736,0.585034,-0.975107,5.571,-17.919
64.59,0,-0.630006,0.428892,-0.917497,4.548,-18.831
64.6,0,-0.591837,0.269719,-0.841006,2.157,-19.509
64.61,0,-0.613597,0.15246,-0.814481,-0.835,-19.871
64.62,0,-0.663002,0.12619,-0.891507,-4.108,-19.997
64.63,0,-0.679361,0.162015,-1.028309,-7.19,-20.115
64.64,0,-0.667156,0.232288,-1.117769,-9.145,-20.292
64.65,0,-0.667793,0.357242,-1.11275,-9.063,-20.547
64.66,0,-0.681756,0.506479,-1.040387,-6.792,-20.86
64.67,0,-0.678978,0.602946,-0.924937,-2.949,-21.191
64.68,0,-0.658136,0.587658,-0.781765,1.581,-21.493
64.69,0,-0.648453,0.435466,-0.663257,5.845,-21.629
64.7,0,-0.641548,0.163059,-0.649345,8.966,-21.267
64.71,0,-0.613189,-0.140892,-0.753915,10.457,-20.058
64.72,0,-0.592932,-0.369498,-0.888908,10.304,-18.052
64.73,0,-0.606895,-0.502478,-1.001453,8.472,-15.637
64.74,0,-0.623636,-0.589594,-1.105029,5.069,-13.057
64.75,0,-0.621827,-0.608832,-1.135809,0.805,-10.301
64.76,0,-0.628222,-0.48742,-1.013225,-2.991,-7.605
64.77,0,-0.651256,-0.290867,-0.81945,-4.863,-5.407
64.78,0,-0.648326,-0.169098,-0.724791,-4.3,-3.687
64.79,0,-0.593926,-0.153122,-0.772261,-2.019,-2.071
64.8,0,-0.526965,-0.148408,-0.892679,1.018,-0.383
64.81,0,-0.499879,-0.118189,-1.044591,4.136,1.268
64.82,0,-0.508441,-0.11215,-1.222085,6.671,2.825
64.83,0,-0.526506,-0.196336,-1.377716,7.779,4.308
64.84,0,-0.564802,-0.432842,-1.401031,6.642,5.991
64.85,0,-0.608118,-0.689272,-1.279491,3.254,8.279
64.86,0,-0.608016,-0.711007,-1.205523,-0.419,11.118
64.87,0,-0.576574,-0.499319,-1.304844,-1.904,13.874
64.88,0,-0.561337,-0.270636,-1.455125,-1.212,15.882
64.89,0,-0.562993,-0.144765,-1.499383,-0.422,16.983
64.9,0,-0.588957,-0.091741,-1.413006,-0.904,17.648
64.91,0,-0.679819,-0.005516,-1.251641,-2.405,18.259
64.92,0,-0.818074,0.190552,-1.072288,-4.156,18.403
64.93,0,-0.926007,0.391691,-0.914719,-5.42,17.429
64.94,0,-0.912452,0.404864,-0.793358,-5.758,15.682
64.95,0,-0.779319,0.228543,-0.724791,-5.286,14.092
64.96,0,-0.651383,0.018307,-0.719593,-3.514,13.168
64.97,0,-0.64667,-0.149555,-0.726804,0.485,13.13
64.98,0,-0.773713,-0.320831,-0.680533,5.675,14.101
64.99,0,-0.915891,-0.509103,-0.596321,9.574,15.738
65,0,-0.953602,-0.64723,-0.5514,11.474,17.444
65.01,0,-0.875404,-0.737353,-0.581645,12.472,19.081
65.02,0,-0.756234,-0.869416,-0.658518,12.685,20.926
65.03,0,-0.674876,-1.047801,-0.72474,10.831,23.148
65.04,0,-0.654365,-1.150053,-0.741124,6.601,25.618
65.05,0,-0.66341,-1.158359,-0.737837,1.634,28.142
65.06,0,-0.641828,-1.170895,-0.783064,-2.174,30.719
65.07,0,-0.554534,-1.146205,-0.879429,-4.433,33.403
65.08,0,-0.44153,-0.937422,-0.969858,-5.679,35.929
65.09,0,-0.364096,-0.52169,-1.021506,-6.061,37.65
65.1,0,-0.332501,-0.026181,-1.016053,-5.648,37.857
65.11,0,-0.318742,0.422191,-0.929065,-4.563,36.161
65.12,0,-0.243678,0.819908,-0.773764,-2.423,32.546
65.13,0,-0.030945,1.178921,-0.633395,1.048,27.023
65.14,0,0.245334,1.344134,-0.580829,4.645,19.753
65.15,0,0.433275,1.137313,-0.645447,6.179,11.608
65.16,0,0.491522,0.67243,-0.841184,4.761,4.018
65.17,0,0.483903,0.241894,-1.104367,1.643,-2.061
65.18,0,0.459545,-0.031888,-1.323469,-1.584,-6.582
65.19,0,0.419745,-0.171621,-1.445162,-4.22,-9.84
65.2,0,0.386876,-0.182246,-1.465571,-5.973,-12.133
65.21,0,0.40173,-0.062311,-1.395094,-6.632,-13.83
65.22,0,0.460029,0.132356,-1.284663,-6.476,-15.397
65.23,0,0.528009,0.283299,-1.222161,-6.446,-17.16
65.24,0,0.589977,0.312907,-1.260075,-7.562,-19.11
65.25,0,0.633802,0.289262,-1.360135,-9.846,-21.011
65.26,0,0.637242,0.326947,-1.411375,-12.218,-22.609
65.27,0,0.610615,0.429351,-1.326629,-13.468,-23.821
65.28,0,0.600908,0.504313,-1.127579,-12.997,-24.743
65.29,0,0.63342,0.45799,-0.922058,-10.997,-25.36
65.3,0,0.679029,0.272547,-0.804187,-7.978,-25.313
65.31,0,0.684584,0.014078,-0.782809,-4.24,-24.207
65.32,0,0.62282,-0.222402,-0.802709,-0.081,-21.988
65.33,0,0.525283,-0.38127,-0.800824,3.866,-19.085
65.34,0,0.448384,-0.519448,-0.752437,6.476,-15.881
65.35,0,0.414649,-0.718294,-0.671513,6.677,-12.3
65.36,0,0.398877,-0.905674,-0.552139,4.476,-8.315
65.37,0,0.363128,-0.948073,-0.369651,0.883,-4.289
65.38,0,0.337292,-0.888551,-0.261055,-3.347,-0.539
65.39,0,0.421579,-0.923179,-0.521308,-7.725,3.095
65.4,0,0.611737,-1.127707,-1.167787,-10.482,7.327
65.41,0,0.764515,-1.342783,-1.775026,-8.994,12.607
65.42,0,0.796874,-1.415885,-1.957641,-2.624,18.555
65.43,0,0.757176,-1.39489,-1.778389,5.883,24.544
65.44,0,0.726728,-1.379398,-1.562676,12.812,30.345
65.45,0,0.730626,-1.372289,-1.513831,16.202,35.917
65.46,0,0.737124,-1.341586,-1.59766,15.664,40.967
65.47,0,0.734932,-1.300385,-1.678712,11.328,45.182
65.48,0,0.748258,-1.287466,-1.645842,3.66,48.526
65.49,0,0.763139,-1.295467,-1.432167,-5.54,51.029
65.5,0,0.741506,-1.177851,-1.070147,-12.279,52.651
65.51,0,0.67294,-0.755953,-0.711975,-12.258,53.146
65.52,0,0.576498,-0.174857,-0.507396,-5.037,52.084
65.53,0,0.500032,0.178653,-0.489687,4.759,49.382
65.54,0,0.461634,0.200464,-0.561082,11.891,45.389
65.55,0,0.428994,0.13363,-0.576931,15.052,40.459
65.56,0,0.384582,0.123846,-0.46859,15.88,35.007
65.57,0,0.353369,0.062311,-0.31069,15.266,29.727
65.58,0,0.369575,-0.12089,-0.264189,12.633,25.16
65.59,0,0.428,-0.321825,-0.408049,7.997,21.463
65.6,0,0.487547,-0.43195,-0.649269,2.559,18.64
65.61,0,0.519474,-0.443696,-0.837821,-2.549,16.552
65.62,0,0.5368,-0.3988,-0.942671,-6.912,14.812
65.63,0,0.567045,-0.305875,-1.048362,-10.165,13.099
65.64,0,0.613367,-0.118316,-1.178947,-11.315,11.397
65.65,0,0.652479,0.169659,-1.262954,-9.441,9.735
65.66,0,0.666417,0.433377,-1.275567,-5.195,7.992
65.67,0,0.667232,0.525385,-1.274599,-0.605,6.145
65.68,0,0.674239,0.462271,-1.291467,3.034,4.456
65.69,0,0.69075,0.355841,-1.263413,5.71,3.125
65.7,0,0.70028,0.244799,-1.122356,7.775,2.109
65.71,0,0.675105,0.119438,-0.917879,9.371,1.25
65.72,0,0.614157,-0.024677,-0.765177,10.187,0.44
65.73,0,0.54875,-0.17585,-0.708255,9.683,-0.408
65.74,0,0.505409,-0.28972,-0.673449,8.026,-1.306
65.75,0,0.504109,-0.333699,-0.577288,6.215,-2.222
65.76,0,0.564063,-0.362822,-0.476056,4.957,-3.112
65.77,0,0.65676,-0.487802,-0.478221,3.986,-3.628
65.78,0,0.688559,-0.6934,-0.57902,2.568,-3.287
65.79,0,0.620323,-0.830075,-0.732206,0.476,-2.061
65.8,0,0.541667,-0.808671,-0.96866,-1.474,-0.278
65.81,0,0.536137,-0.641293,-1.277707,-2.36,1.607
65.82,0,0.58376,-0.390749,-1.522315,-2.374,2.957
65.83,0,0.625751,-0.154141,-1.612107,-2.509,3.35
65.84,0,0.64481,0.014282,-1.588079,-3.132,3.037
65.85,0,0.659766,0.152944,-1.528278,-3.441,2.448
65.86,0,0.676532,0.298766,-1.471381,-2.598,1.578
65.87,0,0.68145,0.393195,-1.389055,-1.083,0.231
65.88,0,0.663716,0.358465,-1.249654,-0.418,-1.469
65.89,0,0.632579,0.226377,-1.100316,-1.45,-3.085
65.9,0,0.611201,0.103742,-1.014881,-3.518,-4.306
65.91,0,0.595149,0.067076,-0.976789,-5.279,-5.146
65.92,0,0.550636,0.14772,-0.912401,-5.449,-5.868
65.93,0,0.481916,0.300855,-0.826609,-3.541,-6.757
65.94,0,0.436663,0.396252,-0.78574,-0.615,-7.833
65.95,0,0.4333,0.357752,-0.803932,1.436,-8.915
65.96,0,0.444384,0.260801,-0.826304,1.813,-9.83
65.97,0,0.447289,0.218784,-0.801129,1.41,-10.505
65.98,0,0.443033,0.233715,-0.743545,1.145,-10.954
65.99,0,0.440587,0.245844,-0.723135,1.113,-11.274
66,0,0.451875,0.240034,-0.78365,1.173,-11.525
66.01,0,0.470552,0.244086,-0.87734,1.199,-11.783
66.02,0,0.476871,0.273413,-0.911534,0.985,-12.18
66.03,0,0.476769,0.305543,-0.871633,0.659,-12.766
