xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[ｰ/s],MM5_yawRate[ｰ/s]
4.3,0,-0.014167,-0.025518,-0.993007,0.076,0.014
4.31,0,-0.013925,-0.025314,-0.992854,0.093,0.053
4.32,0,-0.01502,-0.02562,-0.992471,0.117,0.078
4.33,0,-0.016817,-0.026436,-0.992102,0.127,0.063
4.34,0,-0.018664,-0.027659,-0.991975,0.097,0.05
4.35,0,-0.019887,-0.028283,-0.993007,0.073,0.05
4.36,0,-0.020499,-0.027595,-0.994064,0.062,0.052
4.37,0,-0.019569,-0.026359,-0.994535,0.076,0.066
4.38,0,-0.016995,-0.024486,-0.997249,0.089,0.081
4.39,0,-0.013059,-0.024257,-1.002498,0.072,0.092
4.4,0,-0.00944,-0.025391,-1.006243,0.047,0.062
4.41,0,-0.007937,-0.02641,-1.00409,0.062,0.037
4.42,0,-0.009071,-0.027429,-0.996153,0.075,0.013
4.43,0,-0.011275,-0.028397,-0.986993,0.072,0.04
4.44,0,-0.013708,-0.02878,-0.980763,0.044,0.041
4.45,0,-0.015046,-0.027913,-0.97954,0.028,0.05
4.46,0,-0.015696,-0.026155,-0.981171,0,0.052
4.47,0,-0.015237,-0.024639,-0.983834,-0.042,0.068
4.48,0,-0.01409,-0.023391,-0.98763,-0.063,0.099
4.49,0,-0.012969,-0.023684,-0.992433,-0.046,0.136
4.5,0,-0.012154,-0.025455,-0.99781,-0.004,0.15
4.51,0,-0.012039,-0.027047,-1.000829,0.052,0.149
4.52,0,-0.012014,-0.028015,-1.001058,0.114,0.131
4.53,0,-0.011912,-0.028359,-0.999784,0.097,0.092
4.54,0,-0.013173,-0.027034,-0.997287,0.069,0.063
4.55,0,-0.014205,-0.02413,-0.994166,0.017,0.052
4.56,0,-0.014218,-0.021671,-0.991618,-0.007,0.068
4.57,0,-0.014383,-0.021352,-0.989057,0.024,0.097
4.58,0,-0.014995,-0.022792,-0.986598,0.06,0.116
4.59,0,-0.016575,-0.024575,-0.986356,0.064,0.078
4.6,0,-0.018422,-0.026257,-0.9887,0.104,0.066
4.61,0,-0.01832,-0.027009,-0.992573,0.144,0.081
4.62,0,-0.016231,-0.027582,-0.995618,0.126,0.092
4.63,0,-0.014931,-0.02762,-0.997083,0.089,0.061
4.64,0,-0.014626,-0.027926,-0.995593,0.079,0.025
4.65,0,-0.015071,-0.027455,-0.993529,0.121,0.025
4.66,0,-0.016027,-0.026155,-0.993618,0.169,0.027
4.67,0,-0.016371,-0.024639,-0.994421,0.151,0.04
4.68,0,-0.016294,-0.023276,-0.99437,0.069,0.038
4.69,0,-0.01553,-0.022359,-0.994026,0.027,0.025
4.7,0,-0.014855,-0.022537,-0.995134,0.101,0.025
4.71,0,-0.015033,-0.024384,-0.995746,0.2,0.025
4.72,0,-0.015568,-0.026716,-0.994981,0.193,0.025
4.73,0,-0.015135,-0.02813,-0.994268,0.133,0.027
4.74,0,-0.014358,-0.028385,-0.994115,0.165,0.045
4.75,0,-0.014549,-0.027442,-0.995032,0.214,0.1
4.76,0,-0.01409,-0.026053,-0.997287,0.187,0.15
4.77,0,-0.012867,-0.024894,-0.999109,0.066,0.15
4.78,0,-0.011097,-0.024754,-0.999873,-0.01,0.15
4.79,0,-0.010714,-0.024486,-0.998255,-0.007,0.147
4.8,0,-0.011746,-0.024104,-0.995873,0.023,0.115
4.81,0,-0.015135,-0.023722,-0.993847,0.047,0.059
4.82,0,-0.017798,-0.023391,-0.992026,0.063,0.011
4.83,0,-0.018027,-0.023645,-0.991147,0.094,0.029
4.84,0,-0.018116,-0.025047,-0.991554,0.138,0.07
4.85,0,-0.01897,-0.026334,-0.992242,0.212,0.12
4.86,0,-0.019441,-0.026639,-0.993491,0.178,0.118
4.87,0,-0.01976,-0.027531,-0.995784,0.114,0.095
4.88,0,-0.022308,-0.029404,-0.999211,0.104,0.092
4.89,0,-0.029863,-0.029582,-1.002192,0.145,0.061
4.9,0,-0.041137,-0.027901,-1.001721,0.142,0.027
4.91,0,-0.051266,-0.026092,-0.996599,0.11,0.042
4.92,0,-0.055406,-0.025327,-0.987719,0.059,0.065
4.93,0,-0.051253,-0.025837,-0.978547,0.048,0.063
4.94,0,-0.039303,-0.027442,-0.974852,0.076,0.052
4.95,0,-0.025646,-0.028461,-0.979821,0.09,0.07
4.96,0,-0.015657,-0.028181,-0.99065,0.09,0.125
4.97,0,-0.010447,-0.026397,-1.002269,0.093,0.163
4.98,0,-0.011581,-0.023454,-1.009989,0.118,0.143
4.99,0,-0.017275,-0.020792,-1.010588,0.144,0.073
5,0,-0.023569,-0.022027,-1.002358,0.126,0.008
5.01,0,-0.027518,-0.026423,-0.990331,0.084,0
5.02,0,-0.026486,-0.031175,-0.982063,0.032,0.045
5.03,0,-0.021747,-0.033621,-0.98163,0.052,0.099
5.04,0,-0.015581,-0.032653,-0.989134,0.12,0.136
5.05,0,-0.009084,-0.029735,-0.999695,0.158,0.149
5.06,0,-0.004064,-0.025722,-1.007186,0.141,0.132
5.07,0,-0.002472,-0.021212,-1.008193,0.096,0.107
5.08,0,-0.005172,-0.017632,-1.00409,0.06,0.078
5.09,0,-0.010383,-0.016486,-0.996115,0.06,0.065
5.1,0,-0.015008,-0.018027,-0.986471,0.062,0.068
5.11,0,-0.01488,-0.023225,-0.978674,0.076,0.096
5.12,0,-0.010039,-0.029162,-0.974801,0.093,0.114
5.13,0,-0.004166,-0.033149,-0.978254,0.115,0.153
5.14,0,0.000446,-0.033646,-0.990064,0.114,0.18
5.15,0,0.002841,-0.030474,-1.0033,0.103,0.18
5.16,0,0.003695,-0.026321,-1.011199,0.131,0.181
5.17,0,0.002879,-0.022792,-1.012715,0.142,0.184
5.18,0,0.000471,-0.021072,-1.007734,0.11,0.126
5.19,0,-0.001694,-0.022346,-0.996803,0.059,0.048
5.2,0,-0.002637,-0.024907,-0.985363,0.05,0.031
5.21,0,-0.002879,-0.028741,-0.97847,0.093,0.085
5.22,0,-0.002943,-0.032462,-0.980139,0.114,0.135
5.23,0,-0.002357,-0.033583,-0.987719,0.097,0.133
5.24,0,-0.001121,-0.029531,-0.995593,0.066,0.115
5.25,0,-0.000191,-0.02232,-1.000803,-0.011,0.062
5.26,0,0.001006,-0.016014,-1.004498,-0.018,0.038
5.27,0,0.001389,-0.014269,-1.00553,0.051,0.022
5.28,0,0.000484,-0.017861,-1.002842,0.1,-0.007
5.29,0,-0.001758,-0.025212,-0.996408,0.1,-0.03
5.3,0,-0.004625,-0.03306,-0.98856,0.097,-0.03
5.31,0,-0.006727,-0.037647,-0.983987,0.076,-0.026
5.32,0,-0.007071,-0.03715,-0.984458,0.093,0.015
5.33,0,-0.007083,-0.031965,-0.988051,0.113,0.069
5.34,0,-0.0073,-0.024907,-0.991987,0.086,0.111
5.35,0,-0.008383,-0.018817,-0.997058,0.043,0.12
5.36,0,-0.010103,-0.015708,-1.002727,0.026,0.122
5.37,0,-0.012523,-0.017084,-1.005071,0.082,0.135
5.38,0,-0.016001,-0.021798,-1.002982,0.141,0.133
5.39,0,-0.018549,-0.027557,-0.998243,0.094,0.118
5.4,0,-0.019862,-0.032156,-0.994867,0.044,0.095
5.41,0,-0.02046,-0.034271,-0.995644,0.029,0.095
5.42,0,-0.021926,-0.033353,-0.997453,0.024,0.096
5.43,0,-0.023938,-0.029761,-0.997032,0.062,0.111
5.44,0,-0.025684,-0.024894,-0.995045,0.072,0.113
5.45,0,-0.026945,-0.021123,-0.992268,0.041,0.043
5.46,0,-0.026818,-0.019148,-0.988815,0.006,-0.021
5.47,0,-0.025518,-0.019148,-0.987847,0.028,-0.029
5.48,0,-0.02404,-0.021505,-0.989656,0.108,-0.019
5.49,0,-0.023085,-0.024435,-0.991643,0.185,-0.002
5.5,0,-0.022741,-0.027251,-0.993108,0.181,0.029
5.51,0,-0.022779,-0.028945,-0.993809,0.142,0.068
5.52,0,-0.023149,-0.029646,-0.992866,0.111,0.093
5.53,0,-0.023276,-0.02841,-0.992777,0.073,0.078
5.54,0,-0.022142,-0.025251,-0.99414,0.062,0.066
5.55,0,-0.020116,-0.022524,-0.995096,0.076,0.08
5.56,0,-0.019441,-0.021938,-0.995478,0.09,0.08
5.57,0,-0.019518,-0.02427,-0.995924,0.091,0.074
5.58,0,-0.01897,-0.027926,-0.996981,0.101,0.022
5.59,0,-0.016881,-0.029901,-0.998345,0.118,0
5.6,0,-0.014371,-0.030168,-0.999377,0.149,0.048
5.61,0,-0.012523,-0.03041,-1.000472,0.185,0.125
5.62,0,-0.013848,-0.029175,-1.00074,0.183,0.165
5.63,0,-0.01804,-0.025913,-0.997402,0.158,0.156
5.64,0,-0.023021,-0.022078,-0.991605,0.142,0.073
5.65,0,-0.025365,-0.019581,-0.9867,0.108,0.008
5.66,0,-0.023225,-0.020142,-0.984955,0.044,0.004
5.67,0,-0.017925,-0.023569,-0.985974,0.032,0.083
5.68,0,-0.01339,-0.027875,-0.98828,0.047,0.108
5.69,0,-0.011746,-0.030652,-0.992026,0.06,0.095
5.7,0,-0.011504,-0.031926,-0.997338,0.057,0.097
5.71,0,-0.012574,-0.031952,-1.002026,0.029,0.123
5.72,0,-0.014129,-0.030971,-1.003746,0.023,0.145
5.73,0,-0.015874,-0.02906,-1.001224,0.048,0.091
5.74,0,-0.017161,-0.025939,-0.996816,0.075,0.052
5.75,0,-0.017224,-0.022384,-0.994191,0.072,0.065
5.76,0,-0.015543,-0.02032,-0.993274,0.045,0.063
5.77,0,-0.013696,-0.020499,-0.993351,0.045,0.049
5.78,0,-0.012536,-0.022346,-0.994077,0.044,0.038
5.79,0,-0.012434,-0.024728,-0.994242,0.036,0.027
5.8,0,-0.012574,-0.026716,-0.992408,0.093,0.042
5.81,0,-0.012829,-0.028194,-0.990255,0.115,0.069
5.82,0,-0.012969,-0.029187,-0.989376,0.113,0.11
5.83,0,-0.011988,-0.029761,-0.988624,0.091,0.107
5.84,0,-0.01023,-0.028525,-0.988,0.1,0.074
5.85,0,-0.008905,-0.026499,-0.98777,0.097,0.022
5.86,0,-0.009504,-0.024652,-0.990357,0.072,0
5.87,0,-0.010765,-0.023493,-0.99558,0.05,0.047
5.88,0,-0.010587,-0.023416,-1.000396,0.093,0.111
5.89,0,-0.008867,-0.023875,-1.001186,0.117,0.118
5.9,0,-0.008077,-0.024983,-0.998791,0.124,0.091
5.91,0,-0.010829,-0.025697,-0.996778,0.073,0.049
5.92,0,-0.016511,-0.025951,-0.996255,0.063,0.041
5.93,0,-0.021582,-0.026193,-0.99665,0.094,0.053
5.94,0,-0.025212,-0.026295,-0.995911,0.13,0.081
5.95,0,-0.027964,-0.026117,-0.994153,0.127,0.096
5.96,0,-0.02762,-0.02548,-0.991376,0.097,0.11
5.97,0,-0.02413,-0.024894,-0.987898,0.079,0.108
5.98,0,-0.020333,-0.024779,-0.986853,0.117,0.093
5.99,0,-0.018155,-0.024779,-0.990497,0.127,0.08
6,0,-0.018435,-0.024818,-0.996956,0.096,0.084
6.01,0,-0.021518,-0.0252,-1.001644,0.056,0.119
6.02,0,-0.027098,-0.02562,-1.003441,0.02,0.105
6.03,0,-0.032245,-0.026372,-1.001479,0.023,0.062
6.04,0,-0.035277,-0.026958,-0.995491,0.055,0.045
6.05,0,-0.035506,-0.027213,-0.988573,0.152,0.1
6.06,0,-0.033009,-0.028576,-0.984165,0.21,0.152
6.07,0,-0.028589,-0.029353,-0.98535,0.151,0.165
6.08,0,-0.023518,-0.027799,-0.991478,0.072,0.165
6.09,0,-0.020193,-0.024856,-0.997529,0.045,0.162
6.1,0,-0.020766,-0.021849,-1.002001,0.048,0.132
6.11,0,-0.027136,-0.019378,-1.007645,0.076,0.104
6.12,0,-0.039583,-0.017734,-1.012078,0.093,0.048
6.13,0,-0.054807,-0.017543,-1.012168,0.114,0.025
6.14,0,-0.066363,-0.019263,-1.005543,0.096,0.025
6.15,0,-0.069828,-0.022817,-0.992956,0.063,0.031
6.16,0,-0.064821,-0.027302,-0.978649,0.101,0.088
6.17,0,-0.05347,-0.030652,-0.968406,0.204,0.167
6.18,0,-0.040093,-0.03185,-0.96796,0.226,0.186
6.19,0,-0.03092,-0.031035,-0.977999,0.086,0.147
6.2,0,-0.02934,-0.028448,-0.994777,-0.04,0.119
6.21,0,-0.034576,-0.024333,-1.011378,-0.03,0.11
6.22,0,-0.043303,-0.020129,-1.017735,0.066,0.11
6.23,0,-0.050858,-0.018511,-1.010511,0.114,0.11
6.24,0,-0.052107,-0.019683,-0.99558,0.094,0.11
6.25,0,-0.044692,-0.022129,-0.98112,0.043,0.11
6.26,0,-0.033837,-0.023684,-0.974024,0.027,0.114
6.27,0,-0.025671,-0.025493,-0.977438,0.101,0.152
6.28,0,-0.023594,-0.02748,-0.989949,0.203,0.165
6.29,0,-0.026079,-0.028882,-1.003084,0.221,0.163
6.3,0,-0.031468,-0.029073,-1.008639,0.134,0.149
6.31,0,-0.037035,-0.028729,-1.006511,0.028,0.135
6.32,0,-0.040883,-0.028652,-1.001071,0.009,0.135
6.33,0,-0.042501,-0.027862,-0.993427,0.044,0.135
6.34,0,-0.042704,-0.027009,-0.983515,0.029,0.135
6.35,0,-0.043622,-0.027659,-0.974457,0.016,0.135
6.36,0,-0.04473,-0.028181,-0.971986,-0.025,0.135
6.37,0,-0.04538,-0.026372,-0.978827,-0.02,0.135
6.38,0,-0.044921,-0.023225,-0.991057,0.033,0.135
6.39,0,-0.043787,-0.020524,-1.002753,0.063,0.139
6.4,0,-0.042985,-0.019021,-1.009033,0.091,0.181
6.41,0,-0.044475,-0.020244,-1.009569,0.099,0.19
6.42,0,-0.04938,-0.023429,-1.006753,0.087,0.19
6.43,0,-0.057037,-0.027646,-1.002536,0.066,0.194
6.44,0,-0.063114,-0.030512,-0.996969,0.128,0.24
6.45,0,-0.063751,-0.030296,-0.990688,0.252,0.294
6.46,0,-0.059572,-0.028168,-0.985515,0.359,0.333
6.47,0,-0.053355,-0.026385,-0.983592,0.391,0.356
6.48,0,-0.047711,-0.024321,-0.986445,0.346,0.313
6.49,0,-0.045584,-0.01953,-0.992064,0.265,0.247
6.5,0,-0.047711,-0.013173,-0.997542,0.222,0.217
6.51,0,-0.054272,-0.010001,-1.000625,0.292,0.187
6.52,0,-0.062426,-0.014651,-1.0026,0.349,0.163
6.53,0,-0.069051,-0.02683,-1.002549,0.29,0.153
6.54,0,-0.07193,-0.039035,-0.999568,0.194,0.184
6.55,0,-0.071956,-0.044756,-0.995007,0.147,0.225
6.56,0,-0.070834,-0.045354,-0.990904,0.16,0.281
6.57,0,-0.067305,-0.041685,-0.989057,0.155,0.336
6.58,0,-0.060706,-0.033544,-0.989019,0.111,0.392
6.59,0,-0.054769,-0.024614,-0.990038,0.075,0.413
6.6,0,-0.053444,-0.018218,-0.993835,0.072,0.389
6.61,0,-0.059114,-0.015556,-1.00223,0.038,0.283
6.62,0,-0.070236,-0.018142,-1.012269,-0.041,0.218
6.63,0,-0.083778,-0.026028,-1.016537,-0.194,0.206
6.64,0,-0.094926,-0.036806,-1.011543,-0.318,0.225
6.65,0,-0.101525,-0.042666,-1.000281,-0.295,0.278
6.66,0,-0.10285,-0.038526,-0.986242,-0.191,0.309
6.67,0,-0.099971,-0.02706,-0.972737,-0.047,0.348
6.68,0,-0.096467,-0.017479,-0.967437,0.132,0.381
6.69,0,-0.093563,-0.015071,-0.975069,0.287,0.436
6.7,0,-0.091078,-0.017543,-0.99186,0.301,0.485
6.71,0,-0.090429,-0.021441,-1.008919,0.207,0.485
6.72,0,-0.090772,-0.023429,-1.019022,0.13,0.482
6.73,0,-0.090594,-0.022639,-1.018181,0.141,0.459
6.74,0,-0.088849,-0.021785,-1.008193,0.266,0.446
6.75,0,-0.087893,-0.022563,-0.994217,0.524,0.464
6.76,0,-0.091473,-0.024575,-0.979821,0.799,0.504
6.77,0,-0.100187,-0.026359,-0.969387,0.917,0.541
6.78,0,-0.112711,-0.028194,-0.964061,0.822,0.555
6.79,0,-0.12354,-0.030601,-0.962711,0.596,0.557
6.8,0,-0.12503,-0.034194,-0.964316,0.359,0.57
6.81,0,-0.113908,-0.039201,-0.968113,0.156,0.572
6.82,0,-0.095779,-0.044259,-0.975604,0.023,0.598
6.83,0,-0.080682,-0.046399,-0.987669,-0.041,0.625
6.84,0,-0.076708,-0.046017,-1.001351,-0.049,0.625
6.85,0,-0.085689,-0.045673,-1.011505,-0.042,0.628
6.86,0,-0.099423,-0.045635,-1.016321,-0.063,0.661
6.87,0,-0.108723,-0.045202,-1.017098,-0.049,0.716
6.88,0,-0.110443,-0.044259,-1.014028,-0.045,0.772
6.89,0,-0.105424,-0.042806,-1.006014,-0.106,0.845
6.9,0,-0.096518,-0.040781,-0.996013,-0.213,0.942
6.91,0,-0.088174,-0.03771,-0.987974,-0.288,1.012
6.92,0,-0.084708,-0.034525,-0.982343,-0.266,1.082
6.93,0,-0.090085,-0.031226,-0.979209,-0.169,1.145
6.94,0,-0.105207,-0.027009,-0.980534,-0.069,1.138
6.95,0,-0.122699,-0.024168,-0.986904,-0.126,1.066
6.96,0,-0.132203,-0.02455,-0.992675,-0.289,0.987
6.97,0,-0.127298,-0.026092,-0.992306,-0.411,0.965
6.98,0,-0.110023,-0.028015,-0.98456,-0.359,1.009
6.99,0,-0.090734,-0.032869,-0.971476,-0.204,1.049
7,0,-0.081702,-0.042985,-0.961335,-0.072,1.091
7.01,0,-0.087511,-0.058082,-0.965705,-0.168,1.153
7.02,0,-0.101856,-0.071433,-0.982967,-0.508,1.239
7.03,0,-0.113577,-0.072898,-0.998192,-0.873,1.382
7.04,0,-0.115029,-0.061623,-0.998459,-1.087,1.547
7.05,0,-0.106073,-0.044055,-0.982203,-1.07,1.667
7.06,0,-0.09248,-0.027111,-0.962112,-0.758,1.728
7.07,0,-0.082504,-0.015734,-0.957194,-0.294,1.711
7.08,0,-0.082364,-0.013594,-0.973298,0.036,1.67
7.09,0,-0.091486,-0.014868,-0.998192,0.079,1.619
7.1,0,-0.101831,-0.013581,-1.013938,-0.032,1.606
7.11,0,-0.10578,-0.009912,-1.014499,-0.086,1.62
7.12,0,-0.101066,-0.007338,-1.006447,0.015,1.622
7.13,0,-0.090569,-0.013428,-1.000141,0.264,1.637
7.14,0,-0.079867,-0.028015,-1.002077,0.478,1.667
7.15,0,-0.072006,-0.048909,-1.011174,0.436,1.74
7.16,0,-0.069879,-0.068452,-1.020194,0.135,1.842
7.17,0,-0.075727,-0.07416,-1.023595,-0.19,1.971
7.18,0,-0.088645,-0.064044,-1.019034,-0.261,2.133
7.19,0,-0.103844,-0.048794,-1.00753,-0.126,2.253
7.2,0,-0.113743,-0.044208,-0.993516,-0.069,2.274
7.21,0,-0.113373,-0.049635,-0.980687,-0.272,2.259
7.22,0,-0.106315,-0.051368,-0.968189,-0.628,2.247
7.23,0,-0.100366,-0.044233,-0.956341,-0.772,2.216
7.24,0,-0.098315,-0.033659,-0.952646,-0.514,2.179
7.25,0,-0.09727,-0.023645,-0.961437,0.05,2.173
7.26,0,-0.09597,-0.020206,-0.979528,0.606,2.266
7.27,0,-0.094352,-0.031264,-0.997682,0.703,2.433
7.28,0,-0.091881,-0.048144,-1.004345,0.266,2.615
7.29,0,-0.088887,-0.05626,-0.995019,-0.284,2.763
7.3,0,-0.08509,-0.052005,-0.984292,-0.478,2.891
7.31,0,-0.079103,-0.043074,-0.984713,-0.235,3
7.32,0,-0.072032,-0.038589,-0.99479,0.148,3.094
7.33,0,-0.065764,-0.045202,-1.005415,0.284,3.133
7.34,0,-0.062057,-0.060451,-1.008486,-0.011,3.158
7.35,0,-0.063229,-0.070427,-1.000587,-0.552,3.141
7.36,0,-0.067942,-0.066095,-0.986509,-0.888,3.094
7.37,0,-0.071191,-0.053725,-0.979655,-0.846,3.042
7.38,0,-0.071688,-0.041545,-0.98112,-0.549,3.024
7.39,0,-0.073624,-0.032805,-0.983146,-0.193,3.069
7.4,0,-0.079268,-0.031073,-0.98549,0.054,3.152
7.41,0,-0.085039,-0.037226,-0.992102,0.126,3.223
7.42,0,-0.088772,-0.048297,-1.001466,0.079,3.31
7.43,0,-0.091652,-0.058833,-1.004651,-0.042,3.472
7.44,0,-0.09355,-0.065369,-0.99837,-0.211,3.698
7.45,0,-0.090314,-0.070197,-0.990217,-0.43,3.917
7.46,0,-0.083485,-0.077243,-0.989643,-0.733,4.072
7.47,0,-0.079994,-0.084033,-0.995032,-1.097,4.136
7.48,0,-0.08216,-0.084989,-0.99651,-1.289,4.153
7.49,0,-0.08797,-0.081765,-0.989923,-1.224,4.187
7.5,0,-0.095614,-0.076338,-0.976368,-1.051,4.264
7.51,0,-0.102761,-0.063687,-0.959526,-0.796,4.402
7.52,0,-0.104774,-0.04417,-0.949576,-0.398,4.523
7.53,0,-0.10071,-0.029837,-0.953321,0.041,4.607
7.54,0,-0.095626,-0.034181,-0.968941,0.209,4.678
7.55,0,-0.09062,-0.045342,-0.995134,-0.008,4.766
7.56,0,-0.085345,-0.043201,-1.027354,-0.264,4.924
7.57,0,-0.080784,-0.028678,-1.054604,-0.273,5.103
7.58,0,-0.076313,-0.015759,-1.067536,0.076,5.222
7.59,0,-0.070834,-0.018817,-1.064669,0.632,5.287
7.6,0,-0.068656,-0.03585,-1.047457,1.125,5.324
7.61,0,-0.076567,-0.054094,-1.01985,1.39,5.47
7.62,0,-0.093894,-0.064312,-0.993682,1.369,5.664
7.63,0,-0.111615,-0.061088,-0.978496,1.148,5.794
7.64,0,-0.121132,-0.048463,-0.973693,0.823,5.827
7.65,0,-0.116584,-0.038067,-0.971425,0.517,5.795
7.66,0,-0.101767,-0.039953,-0.968686,0.356,5.738
7.67,0,-0.084938,-0.055636,-0.970011,0.385,5.67
7.68,0,-0.075484,-0.073166,-0.970979,0.548,5.63
7.69,0,-0.083447,-0.084861,-0.963896,0.831,5.742
7.7,0,-0.105767,-0.088747,-0.950761,1.131,5.969
7.71,0,-0.127031,-0.08625,-0.942505,1.315,6.26
7.72,0,-0.13535,-0.082976,-0.949538,1.259,6.509
7.73,0,-0.130547,-0.078963,-0.968469,1.093,6.749
7.74,0,-0.118011,-0.076389,-0.989121,0.913,6.987
7.75,0,-0.105296,-0.082683,-1.00897,0.632,7.202
7.76,0,-0.095155,-0.09876,-1.031061,0.186,7.367
7.77,0,-0.085587,-0.114953,-1.054375,-0.348,7.488
7.78,0,-0.077727,-0.117807,-1.072046,-0.739,7.57
7.79,0,-0.077306,-0.101742,-1.066848,-0.742,7.627
7.8,0,-0.090085,-0.077153,-1.032997,-0.353,7.697
7.81,0,-0.110851,-0.061343,-0.988165,0.097,7.761
7.82,0,-0.126801,-0.064108,-0.958239,0.28,7.772
7.83,0,-0.128496,-0.080338,-0.961246,0.061,7.75
7.84,0,-0.112252,-0.096034,-0.992229,-0.304,7.812
7.85,0,-0.086963,-0.102098,-1.02929,-0.423,8.046
7.86,0,-0.069981,-0.101589,-1.044438,-0.356,8.41
7.87,0,-0.072274,-0.096939,-1.038616,-0.327,8.75
7.88,0,-0.085893,-0.085001,-1.030857,-0.395,8.989
7.89,0,-0.097741,-0.063522,-1.02264,-0.417,9.121
7.9,0,-0.104736,-0.035876,-1.008524,-0.097,9.176
7.91,0,-0.109029,-0.012676,-0.988649,0.578,9.191
7.92,0,-0.109819,-0.011899,-0.978725,1.2,9.246
7.93,0,-0.102047,-0.039405,-0.985923,1.188,9.255
7.94,0,-0.088275,-0.072936,-0.988866,0.579,9.259
7.95,0,-0.084097,-0.087027,-0.967539,0.076,9.307
7.96,0,-0.095792,-0.078848,-0.934848,0.135,9.38
7.97,0,-0.11373,-0.072274,-0.919637,0.582,9.475
7.98,0,-0.126878,-0.083613,-0.924121,1.015,9.579
7.99,0,-0.129094,-0.107449,-0.934606,1.02,9.726
8,0,-0.123234,-0.128572,-0.946098,0.563,9.937
8.01,0,-0.112341,-0.131298,-0.964609,0.033,10.165
8.02,0,-0.097563,-0.102315,-0.993376,-0.032,10.408
8.03,0,-0.084606,-0.053317,-1.028704,0.468,10.58
8.04,0,-0.078402,-0.018486,-1.061764,1.164,10.663
8.05,0,-0.079077,-0.017339,-1.079473,1.477,10.58
8.06,0,-0.087409,-0.046106,-1.076492,1.029,10.384
8.07,0,-0.098786,-0.0856,-1.063319,-0.05,10.183
8.08,0,-0.101385,-0.118915,-1.055407,-1.266,10.083
8.09,0,-0.09383,-0.136038,-1.046578,-2.177,10.121
8.1,0,-0.083995,-0.134445,-1.03008,-2.536,10.234
8.11,0,-0.078071,-0.113042,-1.009887,-2.277,10.377
8.12,0,-0.079179,-0.072809,-0.993554,-1.405,10.546
8.13,0,-0.08695,-0.030054,-0.987439,-0.099,10.699
8.14,0,-0.095155,-0.00679,-0.993631,1.203,10.839
8.15,0,-0.096047,-0.01209,-1.007263,1.905,10.987
8.16,0,-0.088811,-0.032704,-1.017811,1.865,11.209
8.17,0,-0.081294,-0.049762,-1.008129,1.459,11.445
8.18,0,-0.080517,-0.056642,-0.972482,1.075,11.634
8.19,0,-0.089295,-0.054629,-0.932199,0.906,11.765
8.2,0,-0.101933,-0.044348,-0.913203,0.989,11.811
8.21,0,-0.108252,-0.031353,-0.923714,1.333,11.768
8.22,0,-0.106952,-0.033544,-0.942047,1.762,11.699
8.23,0,-0.103092,-0.048285,-0.953067,2.134,11.645
8.24,0,-0.098811,-0.060566,-0.961106,2.458,11.591
8.25,0,-0.093843,-0.075676,-0.967234,2.601,11.549
8.26,0,-0.089053,-0.102264,-0.965106,2.368,11.536
8.27,0,-0.08611,-0.132165,-0.96015,1.78,11.557
8.28,0,-0.085944,-0.152154,-0.957284,1.093,11.633
8.29,0,-0.091473,-0.155453,-0.952022,0.57,11.764
8.3,0,-0.09941,-0.132088,-0.952213,0.522,11.948
8.31,0,-0.10392,-0.097958,-0.963348,0.946,12.122
8.32,0,-0.105067,-0.075676,-0.974597,1.373,12.243
8.33,0,-0.1022,-0.066605,-0.983987,1.463,12.324
8.34,0,-0.093448,-0.061725,-1.006728,1.229,12.357
8.35,0,-0.07788,-0.055929,-1.050477,0.86,12.332
8.36,0,-0.060617,-0.056693,-1.100481,0.452,12.304
8.37,0,-0.052323,-0.070924,-1.125897,0.029,12.297
8.38,0,-0.058553,-0.093563,-1.107718,-0.254,12.332
8.39,0,-0.072401,-0.123183,-1.0643,-0.294,12.466
8.4,0,-0.082823,-0.154791,-1.030857,-0.347,12.678
8.41,0,-0.085549,-0.164919,-1.024729,-0.512,12.905
8.42,0,-0.083052,-0.144421,-1.031188,-0.628,13.152
8.43,0,-0.081663,-0.112545,-1.025952,-0.666,13.366
8.44,0,-0.08653,-0.092034,-0.999873,-0.807,13.471
8.45,0,-0.095142,-0.082058,-0.962966,-1.236,13.469
8.46,0,-0.10443,-0.062579,-0.929803,-1.705,13.346
8.47,0,-0.113322,-0.034373,-0.908298,-1.807,13.108
8.48,0,-0.119017,-0.022333,-0.902604,-1.402,12.901
8.49,0,-0.118278,-0.035723,-0.903126,-0.778,12.825
8.5,0,-0.114163,-0.043953,-0.906145,-0.235,12.823
8.51,0,-0.108137,-0.036398,-0.922096,-0.027,12.8
8.52,0,-0.097881,-0.037417,-0.955105,-0.204,12.705
8.53,0,-0.083447,-0.058566,-0.995427,-0.411,12.662
8.54,0,-0.067917,-0.09769,-1.03859,-0.362,12.746
8.55,0,-0.056808,-0.154855,-1.080237,-0.275,12.973
8.56,0,-0.054018,-0.215268,-1.108469,-0.559,13.366
8.57,0,-0.056056,-0.241003,-1.11782,-1.122,13.883
8.58,0,-0.059381,-0.217637,-1.104239,-1.437,14.407
8.59,0,-0.064146,-0.165888,-1.077001,-1.297,14.814
8.6,0,-0.070503,-0.122431,-1.057535,-1.045,15.09
8.61,0,-0.076937,-0.093588,-1.042017,-1.077,15.221
